gene_id,Gene Name,Reference,Strand,Start,End,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_010254,-,chr3,+,7206512,7207867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381173
FGRAM000v1_010255,-,chr3,-,7207999,7209531,4.673079,5.853079,6.656041,11.139598,12.819968,12.35371,6.975339,6.795212,6.888141,12.158846,14.512147,14.224185
FGRAM000v1_010256,-,chr3,-,7209834,7211408,1.017879,1.615471,0.882122,0.0,0.523992,0.423463,4.120249,2.910432,4.110995,7.327285,5.830396,6.953967
FGRAM000v1_010257,-,chr3,-,7212055,7212690,1.085314,0.661974,1.061042,3.453769,2.419626,5.03272,2.690789,0.375269,0.198028,4.275839,2.395763,1.918901
FGRAM000v1_010258,.,chr3,+,7214286,7214771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010259,.,chr3,-,7215082,7217169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441047,0.0
FGRAM000v1_010260,-,chr3,-,7217812,7220227,0.390879,0.0,0.0,0.544275,0.746978,0.629883,0.27605,0.0,0.388204,0.666043,0.665697,0.358939
FGRAM000v1_010261,.,chr3,-,7220472,7221894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010262,.,chr3,-,7222988,7224586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010263,-,chr3,-,7225411,7226307,9.442584,11.485578,12.773287,2.109944,4.124327,3.010843,4.33166,2.756439,1.946251,2.073735,3.28524,3.203456
FGRAM000v1_010264,-,chr3,-,7227025,7227990,2.076057,1.731643,3.155973,0.0,0.377706,0.0,0.461278,0.437234,0.126506,0.0,0.141453,0.0
FGRAM000v1_010265,-,chr3,+,7228768,7230498,9.553492,10.974612,9.170134,1.390926,1.377971,1.453271,4.044111,5.897879,4.144389,1.075653,1.275685,2.610292
FGRAM000v1_010266,-,chr3,+,7231007,7231990,4.563216,4.466457,4.109913,7.246133,6.555785,8.899374,3.661004,1.759184,2.779117,4.296248,3.728405,4.273869
FGRAM000v1_010267,-,chr3,-,7232092,7233870,0.0,0.0,0.291619,0.0,0.0,0.0,0.0,0.0,0.0,0.508575,0.528457,0.353855
FGRAM000v1_010268,-,chr3,+,7234754,7236827,2.838027,1.834337,1.564791,2.939826,2.539207,2.750741,3.01012,3.670168,1.948867,3.303295,4.127357,2.711968
FGRAM000v1_010269,.,chr3,+,7238293,7238378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358734,0.0,0.0
FGRAM000v1_010270,-,chr3,-,7239439,7240294,358.173895,344.690461,393.097135,1213.260119,1130.267111,1172.646428,612.133067,532.588232,593.168505,1316.883253,1357.36848,1289.760435
FGRAM000v1_010271,-,chr3,+,7241232,7242157,65.203302,49.413457,70.598875,59.303438,58.526622,56.83767,73.487159,61.272542,69.079757,93.776023,83.912012,86.031219
FGRAM000v1_010272,-,chr3,-,7242166,7243564,10.181465,8.35191,7.141456,8.799085,10.183749,9.423015,15.55305,17.535458,13.942838,19.427281,19.218081,21.466827
FGRAM000v1_010273,-,chr3,+,7244638,7246175,0.0,0.35633,0.0,0.0,0.282926,0.30193,0.0,0.0,0.0,0.122042,0.0,0.472123
FGRAM000v1_010274,-,chr3,-,7246172,7247586,0.401456,0.237896,0.0,0.0,0.0,0.0,0.817495,0.8572,0.618924,1.04642,0.461199,1.427389
FGRAM000v1_010275,-,chr3,+,7249643,7250311,3.642743,5.221023,2.189258,8.532582,11.859662,10.606034,3.145078,9.600714,7.085175,21.019129,24.079762,15.829011
FGRAM000v1_010276,-,chr3,+,7252034,7253256,0.763098,1.75106,0.715445,1.67742,6.260151,5.475821,1.415949,3.178759,1.365376,9.410226,7.296298,9.030616
FGRAM000v1_010277,.,chr3,-,7253853,7254268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010278,-,chr3,+,7255328,7256791,19.128361,20.664214,16.659937,24.748301,26.208764,25.575463,22.430251,30.615568,27.943888,41.77337,40.955985,45.63481
FGRAM000v1_010279,-,chr3,-,7256750,7261068,1.788217,1.31536,1.464328,1.927144,2.010094,1.795144,1.353864,1.619049,1.451374,2.264753,2.074769,2.649511
FGRAM000v1_010280,.,chr3,-,7261511,7262716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35879
FGRAM000v1_010281,.,chr3,+,7263483,7263566,0.0,0.0,0.0,0.0,0.0,0.0,0.320332,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010282,-,chr3,+,7263771,7264881,7.773885,6.299848,3.878468,14.611906,14.644421,11.74291,9.544429,12.183507,10.828954,23.208157,19.260936,26.132281
FGRAM000v1_010283,-,chr3,+,7266119,7267866,1.138843,1.217253,1.728534,4.784587,4.564328,4.589378,4.378149,4.59468,4.787101,1.537365,1.67302,1.860593
FGRAM000v1_010284,-,chr3,-,7268420,7269518,190.153329,163.076802,204.236057,278.478789,246.249636,268.921419,330.772945,235.934619,262.737089,189.341074,158.63727,172.106705
FGRAM000v1_010285,-,chr3,+,7269965,7271128,0.436771,1.284467,0.0,0.710905,2.942657,2.392607,0.652817,0.301806,0.484227,1.454623,0.477318,0.797166
FGRAM000v1_010286,-,chr3,-,7271364,7273638,0.0,0.225646,0.638606,0.911874,0.885837,0.936039,0.621444,0.970386,0.811534,0.0,0.523693,0.610767
FGRAM000v1_010287,.,chr3,+,7275233,7282481,0.0,0.029027,0.0,0.028697,0.0,0.097432,0.0,0.0,0.205389,0.0,0.0,0.0
FGRAM000v1_010288,-,chr3,+,7282780,7283606,1.461952,0.0,2.541932,1.074454,3.369501,2.269928,0.0,2.397951,1.072791,1.930234,1.667081,3.402338
FGRAM000v1_010289,.,chr3,-,7283839,7284502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010290,.,chr3,+,7285582,7286708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010291,-,chr3,-,7286880,7286965,0.537422,0.907465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010292,.,chr3,-,7287301,7289607,0.0,0.0,0.0,0.0,0.0,0.0,0.086777,0.0,0.0,0.0,0.0,0.107334
FGRAM000v1_010293,-,chr3,+,7291406,7293037,0.480825,1.253382,1.572844,3.066646,1.971814,2.221148,1.410026,1.547071,1.442598,1.419457,2.575021,2.264264
FGRAM000v1_010294,-,chr3,+,7293733,7295462,1.020901,1.15503,1.281392,2.227792,0.910345,2.907805,1.835341,2.953771,1.462779,1.922462,2.796319,1.633505
FGRAM000v1_010295,-,chr3,+,7295776,7295875,2.158191,0.821494,0.0,0.390828,0.407059,0.0,0.0,1.689352,0.668387,0.232291,1.085414,0.0
FGRAM000v1_010296,.,chr3,+,7296473,7296544,0.0,0.0,0.0,0.0,0.0,0.613975,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010297,.,chr3,-,7296807,7298544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292131,0.264993,0.28829
FGRAM000v1_010298,.,chr3,+,7299339,7301233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46385,0.921122,0.343525
FGRAM000v1_010299,-,chr3,+,7301492,7302802,0.0,0.0,0.0,0.451428,2.193681,1.053217,0.0,0.0,0.0,2.392844,2.49628,2.71046
FGRAM000v1_010300,-,chr3,-,7302872,7304930,2.444703,1.709465,1.489531,1.74844,2.823025,1.816964,2.191151,1.857429,1.927585,2.696367,3.724793,2.127484
FGRAM000v1_010301,-,chr3,+,7306548,7308186,0.0,0.0,0.0,0.0,0.306761,0.0,0.493095,0.0,0.0,0.211139,0.0,0.0
FGRAM000v1_010302,-,chr3,-,7308389,7310385,6.144796,6.984027,3.822943,15.446216,19.239699,14.501832,9.932589,16.354464,13.334812,19.808559,21.356417,19.579005
FGRAM000v1_010303,-,chr3,+,7310528,7313057,1.618779,1.933631,0.76427,5.640834,6.610634,4.902731,2.921892,3.872666,2.848651,8.452352,8.688702,8.648385
FGRAM000v1_010304,-,chr3,-,7313372,7314901,0.0,0.0,0.0,8.502367,10.68032,11.268394,0.0,0.0,0.0,5.155799,5.270044,5.565522
FGRAM000v1_010305,-,chr3,-,7315494,7316480,0.772646,0.944676,0.467121,1.952991,1.012191,2.208633,2.718596,3.742696,3.565358,1.283394,2.096241,1.452916
FGRAM000v1_010306,-,chr3,+,7317013,7317111,0.811915,0.0,0.0,0.0,0.0,0.0,0.608825,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010307,-,chr3,+,7318972,7320307,0.639536,0.900444,0.0,0.735474,1.144371,0.0,1.04116,0.444703,0.702869,1.140691,0.500953,0.551516
FGRAM000v1_010308,.,chr3,+,7321115,7321579,0.0,0.229665,0.229864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400853
FGRAM000v1_010309,.,chr3,+,7321895,7322155,0.0,0.0,0.837393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010310,-,chr3,-,7322962,7324383,5.726055,6.350405,6.741434,0.304533,0.11782,0.449796,3.810247,3.694408,3.771665,0.742754,0.52307,0.851545
FGRAM000v1_010311,.,chr3,-,7325395,7325906,0.0,0.404056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376322,0.235284
FGRAM000v1_010312,-,chr3,-,7327752,7329162,1.540855,1.151153,2.015646,9.484487,15.207472,15.795378,2.606987,3.41496,3.008423,17.988998,14.806939,20.218607
FGRAM000v1_010313,.,chr3,-,7329499,7330740,0.0,0.0,0.458561,0.099065,0.358721,0.0,0.348372,0.0,0.242972,0.227942,0.0,0.363692
FGRAM000v1_010314,-,chr3,-,7331231,7332986,0.385549,0.407755,0.0,1.357133,0.547049,1.323571,0.671798,0.0,0.687472,0.788935,1.284394,1.206907
FGRAM000v1_010315,-,chr3,+,7333749,7335873,1.933853,1.545539,3.165086,2.116664,3.249953,2.383816,1.949286,2.968233,1.468046,4.054368,3.324463,2.670898
FGRAM000v1_010316,-,chr3,+,7336377,7336893,8.065165,9.217975,10.624198,1.987877,3.307823,4.334052,0.828576,2.611674,1.71009,5.295129,2.750225,1.047394
FGRAM000v1_010317,.,chr3,-,7337028,7337544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010318,.,chr3,-,7338132,7338249,0.0,0.0,1.47365,1.65605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010319,-,chr3,-,7338443,7344670,0.846075,0.901961,1.326856,1.213683,1.470989,1.50518,1.064287,1.401658,1.542883,1.282449,1.339201,1.453334
FGRAM000v1_010320,-,chr3,-,7345086,7347809,0.0,0.0,0.0,1.218016,0.566569,0.0,0.0,0.910104,0.0,1.34569,0.987046,0.629092
FGRAM000v1_010321,-,chr3,+,7348302,7349078,1.227159,0.574888,0.160148,3.46974,6.342529,3.746083,0.698151,2.588513,0.810464,4.044112,4.648689,2.595043
FGRAM000v1_010322,-,chr3,+,7350211,7353316,1.902602,3.977148,1.093325,6.448238,9.267682,5.70781,2.913163,6.319361,3.540821,13.891903,12.668597,12.706675
FGRAM000v1_010323,-,chr3,-,7354216,7355862,2.249173,1.629428,0.829095,4.579672,4.443403,3.86334,2.089588,3.228606,4.448796,4.563984,8.162866,4.897432
FGRAM000v1_010324,.,chr3,+,7356501,7356594,0.0,0.0,0.0,0.0,1.373059,0.999343,0.0,0.0,0.902078,0.646753,0.0,0.405272
FGRAM000v1_010325,-,chr3,+,7358257,7358457,12.996698,9.32355,7.540102,14.157035,6.933736,14.87975,25.253254,16.290321,26.180605,24.973411,27.949531,34.027507
FGRAM000v1_010326,.,chr3,+,7359105,7359208,0.0,0.0,0.0,0.0,0.0,0.0,0.827935,0.0,0.0,0.436243,0.0,0.0
FGRAM000v1_010327,.,chr3,+,7359903,7361779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154434,0.0,0.0,0.0
FGRAM000v1_010328,.,chr3,+,7362706,7364244,0.0,0.0,0.0,0.408369,0.0,0.0,0.0,0.0,0.0,0.0,0.390371,0.0
FGRAM000v1_010329,.,chr3,-,7364353,7364437,0.0,0.0,2.252227,0.0,0.686218,0.0,2.152631,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010330,-,chr3,-,7367107,7367721,49.967671,53.377085,63.278709,608.483914,600.016598,627.290881,112.573851,110.926406,106.51938,398.256589,416.33217,369.722441
FGRAM000v1_010331,-,chr3,-,7368008,7369432,0.072967,0.124536,0.319761,1.377955,1.829555,0.511646,0.0,0.0,0.699112,1.907025,1.256324,3.174637
FGRAM000v1_010332,-,chr3,+,7369798,7372187,2.220944,2.803468,3.202772,9.036159,6.843985,7.209689,3.108715,3.584585,4.338837,8.612457,7.229965,7.489152
FGRAM000v1_010333,-,chr3,+,7372629,7375472,0.061471,0.208334,0.206989,0.839376,0.997539,0.498855,0.591519,0.776033,0.35691,1.283229,1.449094,1.338074
FGRAM000v1_010334,.,chr3,-,7375784,7375855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010335,.,chr3,+,7376477,7378491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010336,.,chr3,-,7378867,7379883,0.0,0.0,0.0,0.0,0.0,0.0,0.139699,0.0,0.237872,0.0,0.0,0.0
FGRAM000v1_010337,-,chr3,+,7380506,7381315,0.404379,0.128041,0.0,0.09382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010338,.,chr3,-,7381477,7381872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010339,.,chr3,-,7382499,7383590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010340,-,chr3,-,7384509,7386414,2.149132,2.545123,1.461932,2.278262,2.407746,1.603101,2.647615,3.347578,2.315739,4.84349,5.251768,5.299261
FGRAM000v1_010341,.,chr3,-,7386649,7387734,0.0,0.0,0.0,0.416493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010342,-,chr3,-,7388560,7390269,0.468014,0.621308,0.431515,0.862887,1.027695,0.417072,1.371424,1.747317,1.758695,1.654315,1.614739,1.155176
FGRAM000v1_010343,.,chr3,+,7390790,7391973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010344,-,chr3,+,7393081,7394459,0.0,0.0,0.0,0.0,0.725109,0.0,0.0,0.0,0.0,0.360073,0.0,0.416497
FGRAM000v1_010345,.,chr3,+,7395131,7395968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010346,.,chr3,+,7396815,7397852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010347,.,chr3,+,7398427,7399794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010348,-,chr3,+,7400867,7402095,0.0,1.130513,0.0,0.0,0.0,0.0,0.422676,0.806329,0.472778,0.634169,0.773017,0.462752
FGRAM000v1_010349,-,chr3,-,7402147,7402507,0.0,0.0,0.0,0.0,0.0,0.0,1.58554,0.0,0.0,0.0,0.0,1.3313
FGRAM000v1_010350,.,chr3,-,7402938,7403037,0.0,0.513434,0.44031,0.390828,0.618024,0.513898,0.0,0.482706,1.0774,0.0,1.240104,0.0
FGRAM000v1_010351,-,chr3,+,7403399,7404802,1.706063,2.709059,1.687365,3.411719,4.531894,2.770763,2.726053,3.445716,2.867013,3.239185,2.349561,3.802588
FGRAM000v1_010352,-,chr3,-,7404914,7406194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010353,.,chr3,-,7406838,7406909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010354,-,chr3,+,7407613,7408829,14.481781,15.562547,15.050201,26.168273,28.179222,27.996475,20.91896,24.088601,21.644199,33.259723,31.964838,34.379619
FGRAM000v1_010355,-,chr3,+,7409304,7411505,2.929444,3.59604,2.056804,3.461079,4.201959,3.814138,3.745053,3.029665,2.640579,7.344068,6.820861,6.445066
FGRAM000v1_010356,-,chr3,+,7411932,7412813,1.302067,2.168996,1.02195,1.393626,1.557624,1.613252,1.022621,2.706023,2.643846,0.594636,0.248464,0.217504
FGRAM000v1_010357,-,chr3,+,7413227,7414444,0.083316,0.0,0.0,0.099036,0.0,0.108883,0.072461,0.0,0.185308,0.0,0.0,0.112822
FGRAM000v1_010358,-,chr3,-,7414569,7415360,11.900902,9.390847,12.470872,16.124299,17.230376,20.4069,10.825641,10.308389,14.802813,13.804373,17.899459,16.482705
FGRAM000v1_010359,-,chr3,-,7415624,7417397,2.890122,1.865062,2.901495,2.324911,2.483608,3.962546,2.163321,1.453211,3.234745,2.829172,1.737191,1.677263
FGRAM000v1_010360,.,chr3,-,7420520,7421531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010361,.,chr3,+,7424009,7425682,0.0,0.0,0.0,0.0,0.0,0.281534,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010362,.,chr3,-,7425935,7427648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010363,.,chr3,+,7430099,7431918,0.0,0.0,0.0,2.623341,1.79335,2.114068,0.760208,0.448561,0.433639,1.823491,0.980173,1.731546
FGRAM000v1_010364,-,chr3,+,7432913,7434271,3.996799,2.996731,1.859454,6.215916,6.200603,3.573055,2.676929,3.788714,3.560209,6.410453,7.014587,5.837688
FGRAM000v1_010365,-,chr3,+,7434689,7435660,0.974817,1.280889,0.494026,3.973323,4.304682,4.415667,0.838201,1.608702,1.173471,2.960742,6.215875,3.812042
FGRAM000v1_010366,-,chr3,-,7435638,7437511,11.675819,12.999555,9.827177,9.211006,12.486501,9.892797,13.377892,12.449722,12.421529,17.816437,16.839993,13.139902
FGRAM000v1_010367,.,chr3,+,7439678,7442965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010368,.,chr3,+,7442971,7444405,0.0,0.078715,0.0,0.0,0.0,0.0,0.17551,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010369,-,chr3,+,7444651,7444741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010370,-,chr3,-,7444803,7445912,1.833469,2.190846,0.468326,3.61078,4.351845,7.766707,2.279016,2.766772,2.432577,7.275408,4.542334,4.573848
FGRAM000v1_010371,-,chr3,+,7446069,7447048,10.5202,8.822753,8.893255,15.388512,16.084658,17.107567,14.50724,17.097768,15.504494,11.463476,14.950468,10.447204
FGRAM000v1_010372,-,chr3,-,7447269,7447351,1.872548,3.319004,13.450717,2.507352,0.413274,2.840324,4.780481,0.670425,2.738136,0.844247,2.443299,1.885111
FGRAM000v1_010373,-,chr3,+,7447890,7450392,10.446234,11.778014,9.520605,13.106142,11.940524,13.754785,11.756137,12.723864,10.156827,16.873892,16.092617,14.157795
FGRAM000v1_010374,.,chr3,-,7450562,7450633,0.0,0.0,0.0,0.0,0.0,1.381446,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010375,.,chr3,-,7450747,7451430,0.0,0.0,0.0,0.0,0.0,0.054531,0.0,0.0,0.0,0.0,0.0,0.369977
FGRAM000v1_010376,.,chr3,+,7451513,7451830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010377,-,chr3,+,7452713,7453579,202.533131,188.639271,201.732498,278.623478,273.320858,284.929936,251.837965,270.267003,264.179405,266.354751,262.558119,252.842662
FGRAM000v1_010378,.,chr3,+,7454998,7455069,0.0,0.0,1.595327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010379,.,chr3,-,7455687,7455785,0.0,0.0,0.0,0.0,0.0,0.586067,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010380,-,chr3,-,7455910,7457519,184.884375,192.292571,176.443694,229.304618,256.858181,245.457248,189.528721,230.742144,207.077641,221.279875,227.491036,228.66488
FGRAM000v1_010381,.,chr3,-,7457930,7458974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010382,.,chr3,-,7459669,7460139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010383,-,chr3,-,7464019,7465071,2.417876,2.006927,1.007495,2.855843,2.704817,2.800936,0.842245,1.077264,0.631193,2.030199,2.584301,1.61639
FGRAM000v1_010384,-,chr3,+,7466515,7468171,0.945533,1.396578,0.0,0.0,1.244461,1.329292,0.0,0.622272,0.0,0.501318,0.0,1.216485
FGRAM000v1_010385,.,chr3,-,7468653,7468734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010386,-,chr3,+,7469525,7471428,1.565646,1.643321,0.878548,11.457505,10.588949,11.193882,2.258289,2.960138,2.737462,12.999984,14.554762,13.960771
FGRAM000v1_010387,.,chr3,+,7472232,7472757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010388,-,chr3,+,7473326,7474062,3.830863,2.682673,4.109877,10.110513,10.677574,12.469101,2.525983,1.942188,1.379111,27.084597,24.720974,24.606564
FGRAM000v1_010389,-,chr3,-,7474423,7475108,0.0,0.0,0.0,0.0,0.0,1.705344,1.042871,0.0,0.0,0.484451,0.0,1.372089
FGRAM000v1_010390,-,chr3,+,7476728,7478554,1.034486,1.081714,0.878765,0.900425,1.266589,1.298772,0.765334,1.648019,1.373776,0.916728,1.203648,1.482257
FGRAM000v1_010391,-,chr3,+,7478955,7480889,4.656794,4.88394,4.604257,6.73972,7.174837,5.965441,6.466519,11.360764,6.227817,7.417499,8.967553,10.153959
FGRAM000v1_010392,.,chr3,+,7481451,7482281,0.0,0.239726,0.195817,0.201768,0.566007,0.392324,0.0,0.0,0.0,0.0,0.468479,0.330726
FGRAM000v1_010393,.,chr3,-,7482615,7483154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010394,-,chr3,+,7485111,7485572,0.060894,0.395633,0.0,0.0,0.537243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010395,-,chr3,-,7485966,7486663,0.911712,1.437297,1.063552,1.651159,4.142525,4.391632,1.978228,4.219124,2.091789,2.702552,5.61192,2.970973
FGRAM000v1_010396,.,chr3,-,7487106,7488356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010397,-,chr3,-,7489138,7490450,0.0,0.0,0.0,0.430807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010398,.,chr3,+,7492958,7495111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010399,-,chr3,-,7495505,7497420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010400,-,chr3,-,7498756,7499735,9.659594,8.877437,12.488151,15.015974,17.862878,18.92432,9.060725,9.919402,8.652508,17.010061,13.460598,17.438559
FGRAM000v1_010401,-,chr3,+,7499799,7499990,0.0,0.0,0.0,0.0,1.072977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010402,-,chr3,+,7500623,7501465,32.843115,37.158482,27.841577,63.4037,76.076987,63.603854,31.711089,40.114144,41.607781,93.431628,79.714106,77.853658
FGRAM000v1_010403,-,chr3,-,7503175,7504087,11751.337799,10654.228322,11565.292113,6593.12588,7033.336119,6469.200588,5977.114538,6038.330647,5539.245265,6177.987475,6009.715264,6194.394386
FGRAM000v1_010404,-,chr3,-,7505084,7505545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258627,0.582271,0.0
FGRAM000v1_010405,-,chr3,+,7505965,7506714,132.084384,133.651047,88.802525,93.781051,67.134311,83.922244,43.937832,60.413467,52.937582,55.965308,50.472098,54.523765
FGRAM000v1_010406,-,chr3,-,7506989,7508371,5.821962,7.42829,10.128776,40.535879,37.789384,41.727299,14.547152,15.344609,14.12604,84.810012,97.495889,97.854477
FGRAM000v1_010407,-,chr3,-,7509304,7513408,0.490791,0.496584,0.921628,6.890102,8.29813,7.545683,2.088117,2.961725,2.224088,15.379283,14.075803,16.372832
FGRAM000v1_010408,-,chr3,-,7514091,7515305,1.108594,0.617359,0.0,4.376194,4.861518,3.950387,0.892757,1.017475,0.469367,5.321608,5.081969,5.560596
FGRAM000v1_010409,.,chr3,-,7516714,7517963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010410,.,chr3,-,7519449,7521172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010411,-,chr3,+,7522210,7523283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010412,-,chr3,-,7523277,7525332,32.535906,31.189345,35.367574,61.540842,71.606467,60.917814,47.865353,55.691978,51.426852,99.782444,103.839836,95.235522
FGRAM000v1_010413,-,chr3,+,7525813,7526883,4.888632,4.761368,3.720941,9.724405,8.75792,7.948149,6.962385,7.410353,5.600398,14.618986,10.685849,14.480868
FGRAM000v1_010414,.,chr3,+,7527175,7528335,0.0,0.0,0.0,0.0,0.309992,0.0,0.0,0.200954,0.0,0.353263,0.439689,0.0
FGRAM000v1_010415,-,chr3,+,7529052,7530521,0.06835,0.070553,0.478598,0.131294,0.336007,0.0,0.373416,0.377627,0.0,0.40678,0.313941,0.271187
FGRAM000v1_010416,-,chr3,+,7533628,7534819,0.0,0.0,0.0,2.218881,3.197295,1.566851,5.307935,3.834359,4.394002,77.157204,89.279685,69.182027
FGRAM000v1_010417,-,chr3,-,7537250,7538410,1.941997,2.416848,1.356736,4.977919,6.889389,7.994525,1.868887,2.640913,3.243124,4.900341,7.394706,5.254274
FGRAM000v1_010418,.,chr3,+,7539702,7542877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_010419,-,chr3,+,7545145,7546232,1.592077,0.989115,2.677452,2.183018,3.671772,3.308868,1.674818,2.36867,1.308882,7.199036,6.537868,5.861157
FGRAM000v1_010420,-,chr3,+,7546401,7547446,3.379247,3.607781,2.25115,4.9023,3.809713,2.242538,5.031723,5.373653,2.330657,3.493346,5.214284,3.831938
