gene_id,FGSG_id,Gene Name,Reference,Strand,Start,End,B10_S1,B11_S2,B12_S3,D10_S4,D11_S5,D12_S6,H13_S7,H14_S8,H15_S9,L13_S10,L14_S11,L15_S12
FGRAM000v1_012628,,-,chr4,+,6127878,6129707,1.809151,1.355968,1.789331,2.019881,2.167989,2.085543,1.787131,1.756035,2.239628,2.248217,2.549867,2.025752
FGRAM000v1_012629,,-,chr4,-,6129579,6131683,101.063819,108.794906,121.189407,48.63723,42.648322,50.057644,98.482778,91.104253,96.858135,39.407584,39.306398,39.629722
FGRAM000v1_012630,FGSG_09534,-,chr4,+,6133119,6137870,6.343638,8.597143,5.71717,5.97245,5.694079,5.215766,5.255775,6.068428,5.361421,6.926964,6.124945,6.65956
FGRAM000v1_012631,,-,chr4,-,6137938,6138663,67.422598,67.311066,54.01987,58.736614,60.461507,59.704334,51.40803,51.422549,57.210645,58.972343,63.756596,61.248688
FGRAM000v1_012632,,-,chr4,+,6139366,6140439,24.955913,24.572211,23.15817,28.829308,26.223265,27.983716,33.271312,30.740386,33.683129,24.749475,23.51245,25.38393
FGRAM000v1_012633,,-,chr4,-,6140622,6141501,67.008148,71.206954,66.997217,54.82264,52.761995,58.632455,53.14665,59.327208,63.723393,57.201017,60.393574,65.512904
FGRAM000v1_012634,,-,chr4,-,6141756,6143721,56.660042,61.005049,65.301884,95.745142,93.420303,91.856799,83.478692,82.266791,81.911083,111.450334,109.500037,120.972982
FGRAM000v1_012635,FGSG_09529,.,chr4,-,6145283,6145966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11047,0.0,0.0,0.0,0.0
FGRAM000v1_012636,,-,chr4,-,6146351,6148890,18.174565,21.847548,21.139395,18.245263,19.51963,17.01426,22.054269,23.331376,20.133634,21.910471,24.972824,22.686087
FGRAM000v1_012637,,-,chr4,+,6156474,6160102,5.383626,7.756843,2.42082,5.821833,8.26054,6.351675,2.535758,6.943101,3.082014,9.906414,8.649437,9.65931
FGRAM000v1_012638,,-,chr4,+,6160675,6160992,92.640584,87.495918,139.018655,115.467837,88.665462,141.026035,106.614345,53.976719,98.996943,47.926345,46.29803,61.37358
FGRAM000v1_012639,FGSG_09526,-,chr4,-,6161492,6169276,203.973759,247.207031,162.891262,63.240217,66.718202,63.648876,114.237452,153.762986,130.827514,62.44362,68.148531,66.575333
FGRAM000v1_012640,,-,chr4,-,6170695,6172865,24.422436,23.689204,25.024836,20.01607,17.160164,16.207732,23.799996,22.060788,23.964994,19.859689,20.803214,19.323176
FGRAM000v1_012641,,-,chr4,-,6173346,6178163,43.256217,48.880571,52.053174,69.410788,65.976058,73.558342,60.166787,59.813018,63.47661,66.707095,73.238927,71.0724
FGRAM000v1_012642,,-,chr4,-,6179781,6180976,4.205536,5.091343,3.525866,3.760142,5.877281,4.994984,4.36059,4.499773,5.970715,5.68361,4.274534,6.15703
FGRAM000v1_012643,,-,chr4,-,6182816,6184902,406.477581,419.204375,447.183667,208.830562,199.727136,224.480269,162.861837,137.64768,165.027757,204.025953,209.226771,218.595829
FGRAM000v1_012644,,-,chr4,-,6189328,6190336,0.064097,0.078313,0.0,1.073151,2.440522,2.007621,0.287087,0.150524,0.118049,1.015588,1.363202,0.321038
FGRAM000v1_012645,,-,chr4,-,6191910,6194757,8.62175,8.190013,6.1552,11.369362,12.151153,11.041592,7.160153,8.373398,8.40887,13.510009,13.592042,13.703148
FGRAM000v1_012646,,-,chr4,+,6195164,6196433,4.118185,5.298605,5.127949,8.887884,8.674651,10.963751,4.299404,7.103395,4.674485,11.260335,11.6919,10.883659
FGRAM000v1_012647,,-,chr4,-,6196450,6197450,14.928806,14.858856,16.049726,14.287347,18.070835,22.59939,19.898764,18.02709,16.055342,17.012931,16.998529,23.512914
FGRAM000v1_012648,,-,chr4,+,6197747,6199888,23.812921,27.713872,22.626516,30.90843,29.995655,29.03796,21.202797,26.427751,26.673177,31.423478,34.042323,35.034013
FGRAM000v1_012649,,-,chr4,+,6199993,6202753,25.450603,26.738135,25.221183,26.06963,29.253664,25.740883,33.248432,33.816539,32.530532,30.708298,29.81996,29.952822
FGRAM000v1_012650,,-,chr4,+,6207177,6211947,26.339384,29.691083,28.378671,15.211834,14.747443,14.980776,17.807746,18.485402,19.062719,18.407315,17.910909,17.880783
FGRAM000v1_012651,,-,chr4,+,6212756,6215645,9.276211,10.205154,7.238466,6.916569,11.031862,8.587068,5.726503,7.252725,8.5237,16.222583,15.54316,17.160104
FGRAM000v1_012652,,-,chr4,-,6215639,6219098,8.835808,10.136778,8.095294,9.048585,8.958171,8.664061,7.617098,8.750306,7.875008,8.340765,10.650908,8.832478
FGRAM000v1_012653,,-,chr4,+,6219337,6220887,33.996583,36.705004,37.575915,19.731386,23.28887,23.073253,29.492105,26.691455,28.619419,24.351915,18.983608,20.702566
FGRAM000v1_012654,,-,chr4,-,6220864,6221604,118.141322,120.426093,122.913724,138.715533,120.470456,124.572138,125.837698,113.430557,122.67167,118.07187,127.163366,130.19104
FGRAM000v1_012655,,-,chr4,+,6222332,6228911,3.911858,4.184954,3.012048,3.702823,3.771549,4.028443,2.688829,3.416544,3.290202,5.105344,4.742619,5.270325
FGRAM000v1_012656,,-,chr4,-,6226121,6231102,0.715182,0.892205,1.129116,0.989838,0.941816,1.194117,0.641628,0.903961,1.086943,1.335232,1.354117,1.054625
FGRAM000v1_012657,,-,chr4,+,6231482,6232855,16.886086,17.473016,14.952418,19.815428,18.614374,19.936269,14.95851,16.041738,18.9259,15.465885,16.414133,16.200223
FGRAM000v1_012658,FGSG_09507,-,chr4,-,6232905,6236681,42.97688,50.895363,36.036221,32.04944,33.86781,31.337576,31.647589,44.152863,36.289005,29.625612,31.420578,31.755947
FGRAM000v1_012659,FGSG_13600,-,chr4,+,6237757,6238143,1.639914,0.94186,1.990536,0.723148,0.586953,3.792053,0.790267,1.601049,0.948828,4.322309,1.829045,2.771703
FGRAM000v1_012660,,-,chr4,-,6243226,6244816,58.41173,54.724244,69.206775,82.702857,70.219664,75.478577,68.668184,60.764902,70.407752,83.176312,85.003137,86.304126
FGRAM000v1_012661,,-,chr4,+,6245571,6247325,20.723712,25.594899,16.51718,21.189332,22.191068,16.639702,19.378789,27.204374,21.58351,25.444231,25.885429,25.995307
FGRAM000v1_012662,,-,chr4,-,6246974,6248882,42.070219,47.264017,44.137845,52.530791,47.661823,54.900922,47.089958,46.547385,45.364208,35.06448,36.060137,39.572823
FGRAM000v1_012663,,-,chr4,-,6249215,6250680,1.931298,1.148217,1.984192,2.323036,3.383875,2.174853,1.058482,1.717903,1.465601,3.103402,3.535745,4.712595
FGRAM000v1_012664,,-,chr4,+,6251309,6252521,0.482083,1.027484,0.804846,3.848667,2.953459,4.735465,1.413097,0.918976,1.185174,3.910549,3.828354,2.653874
FGRAM000v1_012665,,-,chr4,-,6252600,6253504,114.379246,117.547591,132.57268,116.20569,128.266888,123.767808,104.768225,105.887134,109.897178,78.487064,83.987121,80.297605
FGRAM000v1_012666,,-,chr4,+,6254039,6256207,30.788169,32.533551,32.238071,28.436698,26.583574,32.27433,32.423628,30.978822,31.76638,26.218344,28.817036,29.496615
FGRAM000v1_012667,,-,chr4,-,6256188,6257196,99.569685,103.384428,114.64069,108.645298,96.815442,111.135065,93.918111,82.934229,104.128779,88.118908,95.895427,98.056365
FGRAM000v1_012668,,-,chr4,+,6257303,6259374,34.412732,35.93334,36.572348,28.760648,30.168779,29.140369,29.119721,26.615175,31.222728,27.049688,29.770642,27.011206
FGRAM000v1_012669,,-,chr4,-,6259564,6261527,4.975301,3.957931,5.183408,3.881413,6.099092,5.799233,4.489315,4.365919,4.625749,5.959002,4.065669,4.477383
FGRAM000v1_012670,,-,chr4,+,6261674,6265290,6.812212,8.425314,8.530636,8.562009,9.708714,10.108173,6.684058,10.550477,8.155221,12.48469,10.525349,10.655052
FGRAM000v1_012671,,-,chr4,+,6268832,6271400,170.223683,177.349821,158.244517,145.91058,143.650122,141.933819,121.692388,109.011446,118.059986,148.271341,139.533501,144.687529
FGRAM000v1_012672,,-,chr4,+,6272086,6272873,447.982185,502.952655,363.211665,389.433753,504.346929,479.372312,448.705544,485.885726,551.08065,718.524375,710.195199,792.52912
FGRAM000v1_012673,,-,chr4,-,6273695,6277185,10.080436,13.920094,7.386459,7.361958,10.803474,8.17685,6.957492,11.741859,7.589436,12.446205,12.982102,13.082698
FGRAM000v1_012674,,-,chr4,+,6282686,6287088,37.656114,42.572357,33.652556,35.511884,38.530115,35.791706,36.124203,47.666812,38.927566,46.070212,46.525325,47.12724
FGRAM000v1_012675,,-,chr4,+,6287089,6288896,14.132477,16.767001,13.341207,16.481543,14.327317,13.907855,11.105965,10.843937,10.503298,14.19408,17.734681,16.780795
FGRAM000v1_012676,,-,chr4,-,6288979,6291351,10.616845,10.06458,9.891295,17.310615,20.812654,17.14438,11.695268,13.715635,12.895721,11.908375,10.833275,10.195225
FGRAM000v1_012677,,-,chr4,-,6293123,6293857,518.761367,526.805048,562.487964,388.155287,384.661057,388.430604,455.450031,435.580571,511.868357,336.825685,360.455931,403.307419
FGRAM000v1_012678,,-,chr4,-,6294125,6296524,45.167457,48.387581,43.047499,39.648025,42.501957,38.820794,47.502048,46.793223,49.545572,42.622067,43.752871,43.94344
FGRAM000v1_012679,,-,chr4,+,6299014,6300395,15.974632,15.31706,15.785795,22.770181,20.515755,25.606115,18.131208,18.418251,16.507465,22.482953,20.309277,20.231286
FGRAM000v1_012680,,-,chr4,-,6300373,6303313,3.868568,4.094906,3.866481,5.598845,6.15622,5.296237,4.753877,5.007622,4.752161,9.655898,9.339183,10.065174
FGRAM000v1_012681,,-,chr4,+,6304541,6305904,9.83921,9.384039,8.21577,11.854574,14.644051,14.329456,16.316957,12.889622,16.888949,16.191969,16.508135,16.531457
FGRAM000v1_012682,,-,chr4,-,6305920,6308368,21.180573,23.973886,19.376326,18.899228,21.316598,21.188279,22.481783,23.550883,21.63674,25.47042,26.096053,26.510911
FGRAM000v1_012683,,-,chr4,-,6308727,6310660,0.777565,1.134111,0.518721,14.161015,16.498903,12.341394,1.967689,1.168589,1.130945,16.763941,16.878277,16.642207
FGRAM000v1_012684,,-,chr4,-,6311256,6312887,55.162639,61.455627,50.339392,60.89413,75.405191,68.018824,58.030265,67.335744,69.773678,76.787352,75.435698,78.101012
FGRAM000v1_012685,,-,chr4,+,6313944,6316280,14.101183,13.722802,11.089167,13.626674,14.307906,15.397705,11.684078,14.074853,15.39095,17.945332,17.024582,20.003394
FGRAM000v1_012686,FGSG_09480,-,chr4,-,6316361,6317385,33.97108,38.003603,28.909699,29.231315,28.356249,32.529952,36.830383,36.374299,35.152715,24.983028,26.282591,25.778938
FGRAM000v1_012687,FGSG_09479,-,chr4,-,6317663,6320141,4.734045,4.920934,4.67117,2.430343,2.954742,3.011244,3.875665,3.68157,4.501069,3.786008,2.409492,3.95268
FGRAM000v1_012688,,-,chr4,+,6320157,6322877,3.47279,4.797757,3.506459,4.065132,3.820296,3.806544,2.882021,3.167203,3.439703,5.073904,5.178151,4.739091
FGRAM000v1_012689,FGSG_09477,.,chr4,+,6323315,6324049,0.0,0.121378,0.0,1.065186,1.910392,0.90242,0.061739,0.312527,0.0,2.417842,1.134394,0.802216
FGRAM000v1_012690,FGSG_09477,.,chr4,+,6324411,6325166,0.0,0.0,0.045489,1.704669,2.515667,1.313874,0.429208,0.487753,0.399406,2.133413,1.169116,2.275797
FGRAM000v1_012691,,-,chr4,+,6328628,6329737,41.690095,48.067724,34.157128,50.325491,61.888528,57.499571,45.489909,58.600784,49.686064,57.282355,59.391813,52.709353
FGRAM000v1_012692,,-,chr4,+,6330999,6333017,4.229707,6.314811,4.377987,3.567609,3.318604,4.108014,6.512885,9.421719,7.661279,4.826373,5.552221,5.285029
FGRAM000v1_012693,FGSG_09474,-,chr4,-,6333001,6334482,14.119174,14.389125,12.415925,13.008751,13.062437,11.540566,9.392252,9.203647,8.796207,9.99768,7.378363,8.799207
FGRAM000v1_012694,FGSG_09473,.,chr4,-,6334798,6336108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012695,,.,chr4,+,6336764,6337375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012696,,-,chr4,-,6337673,6340342,234.031234,251.04237,222.850653,307.594072,324.344283,292.231587,292.788599,336.03369,327.731634,342.174685,342.554491,337.289303
FGRAM000v1_012697,FGSG_09470,-,chr4,-,6341067,6342362,0.242983,0.565941,0.084155,0.21434,0.0,0.160327,0.191376,0.411625,0.067321,0.070319,0.0,0.097446
FGRAM000v1_012698,,-,chr4,+,6343696,6345450,0.485226,0.207335,0.258366,0.0,0.581706,0.154203,0.632757,0.0,0.623661,0.0,0.0,0.0
FGRAM000v1_012699,,.,chr4,+,6346674,6346779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012700,FGSG_09468,-,chr4,-,6346905,6347608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227941,0.0
FGRAM000v1_012701,FGSG_13594,.,chr4,+,6348126,6348734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012702,FGSG_13593,.,chr4,-,6349045,6349682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012703,FGSG_09467,.,chr4,-,6350652,6351686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012704,,-,chr4,-,6352339,6355056,22.716829,24.655462,19.729291,28.802868,37.347748,27.599016,24.658791,32.3796,27.327735,31.143057,31.051205,28.853215
FGRAM000v1_012705,,-,chr4,+,6355554,6357294,35.256314,43.593283,37.31855,49.735444,50.110834,47.902051,45.651062,45.928576,46.36381,58.516397,54.191397,51.483719
FGRAM000v1_012706,,-,chr4,+,6357612,6359064,5.182648,6.603875,5.211713,5.757337,7.312994,7.06131,5.385397,7.724472,6.731306,9.363515,8.703159,9.647451
FGRAM000v1_012707,,-,chr4,-,6359401,6360352,0.0,0.0,0.292805,0.446835,0.0,0.483721,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012708,FGSG_13592,-,chr4,-,6363214,6363564,0.551043,0.181549,0.419903,0.0,0.0,0.0,0.088549,0.712562,0.451744,0.081515,0.265859,0.0
FGRAM000v1_012709,,-,chr4,+,6364092,6366935,36.19243,37.213192,39.582083,109.994398,107.239639,114.476532,46.414382,50.320534,52.925796,91.48708,93.170106,93.763127
FGRAM000v1_012710,,-,chr4,-,6369507,6370550,0.058474,0.0,0.0,0.070821,0.0,0.0,0.214349,0.186733,0.111911,0.172556,0.097377,0.113898
FGRAM000v1_012711,,-,chr4,-,6370654,6371058,0.0,0.405944,0.0,0.0,0.0,0.0,0.0,0.218289,0.0,0.273428,0.325948,0.0
FGRAM000v1_012712,,-,chr4,-,6371072,6371341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012713,FGSG_09460,-,chr4,+,6371691,6373475,0.073128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012714,,-,chr4,+,6374219,6375178,0.0,0.164472,0.894746,0.319639,0.546396,0.35598,0.232671,0.0,0.164449,0.393094,0.258541,0.0
FGRAM000v1_012715,FGSG_09458,-,chr4,+,6380468,6381239,0.893025,0.847736,1.315999,0.788537,0.0,0.21778,0.543211,0.0,0.893089,0.965821,0.0,1.110662
FGRAM000v1_012716,FGSG_09457,-,chr4,-,6384978,6387742,93.06264,98.724909,86.108779,78.523105,78.725721,82.734472,62.383162,65.098479,68.054996,69.765342,67.809067,71.432843
FGRAM000v1_012717,,-,chr4,+,6391500,6395124,45.598283,47.887547,45.654799,28.364883,31.015047,30.081869,47.946133,46.686989,50.5915,28.691084,27.036344,28.684275
FGRAM000v1_012718,,-,chr4,-,6395927,6396021,0.852558,0.0,0.0,0.494616,0.0,2.178621,0.0,0.0,0.75867,0.16732,0.0,0.0
FGRAM000v1_012719,FGSG_09455,-,chr4,+,6397722,6400121,117.40389,130.887366,111.361146,109.207522,109.948824,105.651862,79.840102,99.536089,83.606072,72.873396,78.747494,74.800131
FGRAM000v1_012720,,-,chr4,+,6402893,6406841,59.583126,66.230348,63.423003,67.212983,63.905215,76.292619,74.61049,66.029479,77.923293,60.397283,61.536618,63.979323
FGRAM000v1_012721,,-,chr4,-,6407165,6409873,1.470046,1.783801,1.291703,2.630716,2.101763,1.736034,1.311431,1.828727,2.643313,2.837158,3.781915,2.805204
FGRAM000v1_012722,,-,chr4,+,6415074,6416191,28.408606,28.777039,34.58052,37.147507,33.942729,36.800579,40.068666,28.150866,38.781933,38.698993,42.738227,41.377566
FGRAM000v1_012723,,-,chr4,-,6416264,6417888,7.677532,5.84345,8.348393,9.31686,10.29578,12.903825,7.72261,9.753988,8.288957,12.078644,13.277283,14.685432
FGRAM000v1_012724,FGSG_13586,-,chr4,-,6418894,6422207,2.224435,3.013744,1.487679,3.542169,5.907729,4.248331,2.800773,5.805524,3.195589,11.249998,10.514942,11.597082
FGRAM000v1_012725,,-,chr4,+,6423449,6424180,24.869803,23.706629,17.470205,55.03424,57.344056,56.948544,45.376856,49.280269,47.514324,84.052008,95.217382,93.506797
FGRAM000v1_012726,,-,chr4,+,6424509,6425808,8.760638,11.069438,8.741773,24.232863,30.071461,31.134022,30.427991,35.219869,34.069234,38.133985,36.62999,40.939135
FGRAM000v1_012727,,-,chr4,+,6427124,6429637,6.032183,6.034265,5.701214,6.076152,6.271658,6.853733,6.240182,8.110855,8.652884,7.081191,7.259312,8.632384
FGRAM000v1_012728,,-,chr4,+,6429728,6429822,5.802486,2.528827,6.433268,2.807674,1.522968,6.201351,6.667611,1.240803,3.721478,1.617434,3.737454,2.054486
FGRAM000v1_012729,,-,chr4,-,6430188,6432182,12.281255,13.328721,10.866104,9.023393,9.168789,9.536304,16.765252,14.658893,17.313187,8.536092,9.902265,8.853603
FGRAM000v1_012730,,-,chr4,-,6432939,6433021,0.426011,1.197699,2.616249,0.345504,0.618821,2.238352,1.924752,0.0,0.270562,0.508144,0.0,0.731145
FGRAM000v1_012731,,-,chr4,-,6433160,6435752,5.684352,5.659446,5.203886,4.468766,6.109785,6.174297,5.248586,5.879126,6.899716,6.266032,6.186696,5.754075
FGRAM000v1_012732,,-,chr4,-,6435903,6436823,63.266423,66.816343,73.694191,73.653649,66.168524,78.722198,73.596017,60.202423,74.492705,64.838087,66.811353,64.016496
FGRAM000v1_012733,,-,chr4,+,6436987,6438218,9.889135,11.134367,9.519165,8.470718,8.761227,10.250675,8.050981,9.007033,7.893118,9.250604,9.296296,11.0854
FGRAM000v1_012734,,-,chr4,-,6438221,6440666,0.0,0.180095,0.0,0.062301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012735,,-,chr4,-,6441108,6442748,29.051205,32.649005,29.042762,24.637687,24.513125,23.856325,19.771966,28.828453,25.273741,22.823497,26.368358,23.447756
FGRAM000v1_012736,FGSG_09443,-,chr4,-,6444021,6444416,0.369371,0.302527,0.540911,4.166986,2.994112,4.012463,1.550891,3.32586,1.195481,12.266808,15.903358,13.605674
FGRAM000v1_012737,,-,chr4,+,6447836,6448549,12.830347,13.179139,19.35704,13.234885,6.781804,10.932861,8.27272,12.019596,10.61459,11.652957,13.051255,14.79861
FGRAM000v1_012738,FGSG_09441,-,chr4,-,6447665,6451628,3.982543,4.46328,2.773947,3.530476,3.877726,3.968765,3.065995,4.507664,3.012748,5.621026,5.461173,5.179099
FGRAM000v1_012739,,-,chr4,-,6452841,6457413,13.684465,14.905758,12.921313,18.753687,16.893744,17.440013,13.746695,15.368675,14.711717,15.96394,16.565128,15.857748
FGRAM000v1_012740,,.,chr4,+,6458936,6459017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012741,,.,chr4,-,6460927,6467224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGRAM000v1_012742,,-,chr4,-,6488938,6491240,9.01664,9.498575,8.638778,5.888757,7.491409,5.651049,6.813559,8.510275,9.673689,6.796046,5.375703,6.156519
FGRAM000v1_012743,,-,chr4,+,6491383,6492215,54.202342,56.80398,50.502234,51.17124,45.000856,46.827631,53.707922,47.445609,47.775524,57.16887,57.128519,53.692674
FGRAM000v1_012744,,-,chr4,-,6491700,6494685,46.651012,45.967449,48.266357,41.743004,43.022423,48.089648,41.042191,42.135093,49.802524,47.344736,45.038673,55.358726
FGRAM000v1_012745,,-,chr4,+,6494923,6495915,25.29679,26.428017,21.440594,32.713187,30.47917,32.550128,27.798478,26.831258,28.076826,37.378386,37.771848,33.927757
FGRAM000v1_012746,,-,chr4,+,6500384,6501445,90.310481,97.051341,60.478756,72.852888,88.685673,69.706365,60.679181,89.826623,63.566022,119.101589,109.499181,105.446439
FGRAM000v1_012747,,-,chr4,-,6502552,6503120,15.969254,18.98869,14.424403,23.621486,35.078361,26.55332,17.679813,24.127028,21.44126,31.991176,38.224678,33.35579
FGRAM000v1_012748,,-,chr4,-,6503391,6504371,0.0,0.0,0.0,0.0,0.356611,0.0,0.0,0.0,0.0,0.315919,0.0,1.067756
FGRAM000v1_012749,,-,chr4,+,6506923,6508769,67.096774,70.444447,66.263112,78.438557,88.60638,77.848586,83.059518,87.382318,94.432084,108.056693,107.211879,103.298572
FGRAM000v1_012750,,-,chr4,-,6508792,6510032,28.523082,33.951607,31.924013,30.147982,34.078132,31.635896,38.381801,39.811069,43.472354,27.568649,36.377744,40.315389
FGRAM000v1_012751,,-,chr4,-,6510063,6511210,283.423876,260.731574,306.351971,246.871068,205.560324,227.829714,336.344847,269.837811,294.439479,235.383543,239.809224,234.150119
FGRAM000v1_012752,,-,chr4,+,6511478,6513481,29.344699,29.479171,26.476121,47.598188,57.338579,50.566616,39.80539,43.524636,39.771188,41.934287,38.709048,36.582439
FGRAM000v1_012753,,-,chr4,-,6513458,6514899,18.088417,19.921135,16.346061,17.477706,18.764093,19.636847,16.037704,16.710356,18.138601,13.670858,14.624673,12.808654
FGRAM000v1_012754,,-,chr4,+,6515196,6516560,4.487458,5.724477,4.754458,5.123442,6.057387,6.775864,4.672729,5.646154,4.718757,5.62325,7.054777,5.174847
FGRAM000v1_012755,,-,chr4,-,6516845,6517164,59.546075,53.262611,60.672735,73.453352,70.178956,77.298936,46.71128,43.691415,64.549298,65.974348,65.477622,70.485606
FGRAM000v1_012756,,-,chr4,-,6517132,6518461,22.422538,28.299106,13.127055,27.56111,36.432549,28.354061,12.345062,22.69242,18.406703,34.3068,38.722264,35.522401
FGRAM000v1_012757,FGSG_13576,-,chr4,-,6520103,6520806,0.288699,0.0,0.0,0.0,0.0,0.221928,0.0,0.0,0.0,0.19277,0.0,0.0
FGRAM000v1_012758,,-,chr4,+,6522319,6524715,22.606293,26.919884,28.538609,31.203284,29.435747,32.320776,22.582261,25.190165,26.261344,28.14969,28.012462,30.663419
FGRAM000v1_012759,,-,chr4,+,6525329,6527351,5.857618,6.500535,4.413844,12.380937,15.018926,14.249539,9.649356,11.060253,10.398678,13.377006,14.789657,13.523833
FGRAM000v1_012760,,-,chr4,-,6527507,6530557,18.360504,20.760812,19.627665,23.5381,26.44075,24.668843,18.564487,23.451726,22.938914,27.826954,27.873073,26.226727
FGRAM000v1_012761,,-,chr4,+,6533148,6534635,98.940631,111.441894,103.926648,120.163303,107.858883,118.083632,112.880658,106.502564,114.627647,87.181324,90.920175,89.478063
FGRAM000v1_012762,,-,chr4,-,6534576,6536889,45.316021,50.283998,48.118791,63.654884,63.73163,69.120931,60.172076,57.908609,66.903795,83.870266,81.85337,92.709778
FGRAM000v1_012763,,-,chr4,+,6537217,6539887,28.536764,30.817881,26.465333,32.346962,33.451918,32.974845,24.671274,28.661877,29.468118,30.64332,32.923954,32.277809
