gene_id,FGSG_id,product,fgsg_shared_with_other_gene
FGRAM000v1_011981,FGSG_07726,hypothetical protein FGSG_07726 [Fusarium graminearum PH-1],False
FGRAM000v1_011982,,putative oxidoreductase [Fusarium culmorum],False
FGRAM000v1_011983,,putative oxidoreductase [Fusarium culmorum],False
FGRAM000v1_011984,FGSG_07728,hypothetical protein FGSG_07728 [Fusarium graminearum PH-1],False
FGRAM000v1_011985,,P-loop containing nucleoside triphosphate hydrolase protein [Fusarium oxysporum],False
FGRAM000v1_011986,,Ff.00g062880.m01.CDS01 [Fusarium sp. VM40],False
FGRAM000v1_011987,,kinase-like domain-containing protein [Nemania diffusa],False
FGRAM000v1_011988,FGSG_13204,hypothetical protein FGSG_13204 [Fusarium graminearum PH-1],False
FGRAM000v1_011989,,hypothetical protein HYE67_006552 [Fusarium culmorum],False
FGRAM000v1_011990,FGSG_07731,hypothetical protein FGSG_07731 [Fusarium graminearum PH-1],False
FGRAM000v1_011991,,AAA-12 domain-containing protein [Fusarium sp. LHS14.1],False
FGRAM000v1_011992,,P-loop containing nucleoside triphosphate hydrolase protein [Fusarium oxysporum],False
FGRAM000v1_011993,,P-loop containing nucleoside triphosphate hydrolase protein [Fusarium venenatum],False
FGRAM000v1_011994,FGSG_13207,hypothetical protein FGSG_13207 [Fusarium graminearum PH-1],False
FGRAM000v1_011995,FGSG_13208,hypothetical protein FGSG_13208 [Fusarium graminearum PH-1],False
FGRAM000v1_011996,,SNF2 family N-terminal domain-containing protein [Hypoxylon trugodes],False
FGRAM000v1_011997,,putative NACHT domain-containing protein [Rosellinia necatrix],False
FGRAM000v1_011998,,Ff.00g022720.m01.CDS01 [Fusarium sp. VM40],False
FGRAM000v1_011999,,cyclin-domain-containing protein [Fusarium austroafricanum],False
FGRAM000v1_012000,FGSG_07738,hypothetical protein FGSG_07738 [Fusarium graminearum PH-1],False
FGRAM000v1_012001,FGSG_07739,hypothetical protein FGSG_07739 [Fusarium graminearum PH-1],False
FGRAM000v1_012002,,tetracycline resistance protein [Fusarium heterosporum],False
FGRAM000v1_012003,,mfs transporter [Fusarium longipes],False
FGRAM000v1_012004,,Ff.00g036080.m01.CDS01 [Fusarium sp. VM40],False
FGRAM000v1_012005,,delta-endotoxin [Beauveria bassiana],False
FGRAM000v1_012006,,kinase-like domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012007,FGSG_07743,hypothetical protein FGSG_07743 [Fusarium graminearum PH-1],False
FGRAM000v1_012008,FGSG_07744,hypothetical protein FGSG_07744 [Fusarium graminearum PH-1],False
FGRAM000v1_012009,FGSG_07745,hypothetical protein FGSG_07745 [Fusarium graminearum PH-1],False
FGRAM000v1_012010,,hypothetical protein HG531_004769 [Fusarium graminearum],False
FGRAM000v1_012011,,mfs allantoate protein [Fusarium sporotrichioides],False
FGRAM000v1_012012,,mfs allantoate protein [Fusarium sporotrichioides],False
FGRAM000v1_012013,,mfs allantoate protein [Fusarium sporotrichioides],False
FGRAM000v1_012014,,tetratricopeptide repeat-containing [Fusarium sporotrichioides],False
FGRAM000v1_012015,,penicillin-binding [Fusarium sporotrichioides],False
FGRAM000v1_012016,,alkaline phosphatase-like protein [Cadophora sp. DSE1049],False
FGRAM000v1_012017,FGSG_07750,hypothetical protein FGSG_07750 [Fusarium graminearum PH-1],False
FGRAM000v1_012018,FGSG_07751,hypothetical protein FGSG_07751 [Fusarium graminearum PH-1],False
FGRAM000v1_012019,,Threonyl/alanyl tRNA synthetase [Fusarium redolens],False
FGRAM000v1_012020,,Ff.00g019800.m01.CDS01 [Fusarium sp. VM40],False
FGRAM000v1_012021,,"ATP-dependent RNA helicase DEAH12, chloroplastic [Fusarium culmorum]",False
FGRAM000v1_012022,,pathogenicity protein [Fusarium denticulatum],False
FGRAM000v1_13434,,benzoate carboxyl methyltransferase [Fusarium sp. NRRL 25303],False
FGRAM000v1_012023,FGSG_07756,hypothetical protein FGSG_07756 [Fusarium graminearum PH-1],False
FGRAM000v1_012024,,integral membrane protein [Fusarium langsethiae],False
FGRAM000v1_012025,,Zinc-binding alcohol dehydrogenase domain-containing protein cipB [Fusarium culmorum],False
FGRAM000v1_012026,,Argininosuccinate synthase [Fusarium culmorum],False
FGRAM000v1_012027,,tRNA-Thr,False
FGRAM000v1_012028,,unnamed protein product [Fusarium graminearum],False
FGRAM000v1_012029,FGSG_07762,hypothetical protein FGSG_07762 [Fusarium graminearum PH-1],False
FGRAM000v1_012030,FGSG_07763,hypothetical protein FGSG_07763 [Fusarium graminearum PH-1],False
FGRAM000v1_012031,,CHAT domain-containing protein [Fusarium venenatum],False
FGRAM000v1_012032,,cytochrome P450 [Fusarium graminearum],False
FGRAM000v1_012033,,Endochitinase B [Fusarium oxysporum f. sp. albedinis],False
FGRAM000v1_012034,FGSG_07767,hypothetical protein FGSG_07767 [Fusarium graminearum PH-1],False
FGRAM000v1_012035,,unnamed protein product [Fusarium graminearum],False
FGRAM000v1_012036,FGSG_07768,hypothetical protein FGSG_07768 [Fusarium graminearum PH-1],False
FGRAM000v1_012037,FGSG_07769,hypothetical protein FGSG_07769 [Fusarium graminearum PH-1],False
FGRAM000v1_012038,,unnamed protein product [Fusarium graminearum],False
FGRAM000v1_012039,,major facilitator superfamily domain-containing protein [Fusarium solani],False
FGRAM000v1_012040,,concanavalin A-like lectin/glucanase domain-containing protein [Fusarium oxysporum Fo47],False
FGRAM000v1_012041,FGSG_13217,hypothetical protein FGSG_13217 [Fusarium graminearum PH-1],False
FGRAM000v1_012042,,signaling ykow [Fusarium sporotrichioides],False
FGRAM000v1_012043,,tRNA-Ala,False
FGRAM000v1_012044,,tRNA-Ala,False
FGRAM000v1_012045,,heterokaryon incompatibility protein-domain-containing protein [Fusarium redolens],False
FGRAM000v1_012046,FGSG_13218,hypothetical protein FGSG_13218 [Fusarium graminearum PH-1],False
FGRAM000v1_012047,FGSG_07774,hypothetical protein FGSG_07774 [Fusarium graminearum PH-1],False
FGRAM000v1_012048,,endothiapepsin precursor [Fusarium graminearum PH-1],False
FGRAM000v1_012049,,hypothetical protein FGRA07_08129 [Fusarium graminearum],False
FGRAM000v1_012050,FGSG_07777,hypothetical protein FGSG_07777 [Fusarium graminearum PH-1],False
FGRAM000v1_012051,,Leucine-rich repeat domain superfamily [Fusarium oxysporum f. sp. vasinfectum],False
FGRAM000v1_012052,,lipolytic G-D-S-L family [Fusarium subglutinans],False
FGRAM000v1_012053,,related to nucleoside-diphosphate-sugar epimerases [Fusarium fujikuroi],False
FGRAM000v1_012054,,UNC93-like protein 2 [Fusarium culmorum],False
FGRAM000v1_012056,,hypothetical protein HG531_004818 [Fusarium graminearum],False
FGRAM000v1_012057,,histidine phosphatase superfamily [Fusarium flagelliforme],False
FGRAM000v1_012058,,wsc domain-containing [Fusarium longipes],False
FGRAM000v1_012059,,glycosyl hydrolase family [Fusarium sporotrichioides],False
FGRAM000v1_012060,,glycosyl transferase family group 2-domain-containing protein [Fusarium venenatum],False
FGRAM000v1_012061,,necrosis inducing protein-domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012062,,putative phosphatase regulatory subunit-domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012063,,transcription factor [Fusarium sporotrichioides],False
FGRAM000v1_012064,FGSG_07790,unnamed protein product [Fusarium graminearum],False
FGRAM000v1_012065,FGSG_07791,hypothetical protein FGSG_07791 [Fusarium graminearum PH-1],False
FGRAM000v1_012066,,integral membrane [Fusarium sporotrichioides],False
FGRAM000v1_012067,,kinase-like domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012068,FGSG_13221,hypothetical protein FGSG_13221 [Fusarium graminearum PH-1],False
FGRAM000v1_012069,,pectin lyase fold/virulence factor [Fusarium flagelliforme],False
FGRAM000v1_012070,FGSG_07795,hypothetical protein FGSG_07795 [Fusarium graminearum PH-1],False
FGRAM000v1_012071,,dimethylaniline monooxygenase [Fusarium redolens],False
FGRAM000v1_012072,,Alpha/Beta hydrolase protein [Fusarium flagelliforme],False
FGRAM000v1_012073,,PKS10 [Fusarium pseudograminearum CS3096],False
FGRAM000v1_012074,,PKS10 [Fusarium pseudograminearum CS3096],False
FGRAM000v1_012075,,fus1 actin binding activity [Fusarium poae],False
FGRAM000v1_012076,,cell fusion- protein [Fusarium poae],False
FGRAM000v1_012077,,mitogen-activated serine/threonine-protein kinase fus3 [Fusarium poae],False
FGRAM000v1_012078,,Secreted aspartic protease fus4 [Fusarium poae],False
FGRAM000v1_012079,,fusarin C cluster-oxidoreductase [Fusarium fujikuroi],False
FGRAM000v1_012080,,fusarin C cluster-transporter [Fusarium fujikuroi],False
FGRAM000v1_012081,,putative aldehyde dehydrogenase fus7 [Fusarium poae],False
FGRAM000v1_012082,,Cytochrome P450 monooxygenase fus8 [Fusarium poae],False
FGRAM000v1_012083,,Methyltransferase fus9 [Fusarium poae],False
FGRAM000v1_012084,,putative epoxide hydrolase [Fusarium venenatum],False
FGRAM000v1_012085,,Cytochrome P450 monooxygenase FUS8 [Fusarium culmorum],False
FGRAM000v1_012086,,22kda glycoprotein [Fusarium subglutinans],False
FGRAM000v1_012087,,FAD-linked oxidoreductase patO [Fusarium culmorum],False
FGRAM000v1_012088,,FAD-linked oxidoreductase patO [Fusarium culmorum],False
FGRAM000v1_012089,,FAD-linked oxidoreductase patO [Fusarium culmorum],False
FGRAM000v1_012090,,FAD-linked oxidoreductase patO [Fusarium culmorum],False
FGRAM000v1_012091,FGSG_13226,hypothetical protein FGSG_13226 [Fusarium graminearum PH-1],False
FGRAM000v1_012092,,NmrA-like family domain-containing protein 1 [Fusarium oxysporum f. sp. cubense],False
FGRAM000v1_012093,,transmembrane amino acid transporter protein-domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012094,FGSG_13227,hypothetical protein FGSG_13227 [Fusarium graminearum PH-1],False
FGRAM000v1_012095,FGSG_13229,hypothetical protein FGSG_13229 [Fusarium graminearum PH-1],False
FGRAM000v1_012096,,5-methylthioadenosine s-adenosylhomocysteine deaminase [Fusarium sporotrichioides],False
FGRAM000v1_012097,,5-methylthioadenosine s-adenosylhomocysteine deaminase [Fusarium sporotrichioides],False
FGRAM000v1_012098,,kinase-like domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012099,,kinase-like domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012100,FGSG_07813,hypothetical protein FGSG_07813 [Fusarium graminearum PH-1],False
FGRAM000v1_012101,,unnamed protein product [Fusarium graminearum],False
FGRAM000v1_012102,,amino acid permease-domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012103,FGSG_07815,hypothetical protein FGSG_07815 [Fusarium graminearum PH-1],False
FGRAM000v1_012104,,kinase-like domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012105,,het-s domain-containing [Fusarium longipes],False
FGRAM000v1_012106,,integral membrane protein [Verticillium alfalfae VaMs.102],False
FGRAM000v1_13435,,Pogo transposable element with ZNF domain [Colletotrichum fructicola Nara gc5],False
FGRAM000v1_012107,,unnamed protein product [Fusarium graminearum],False
FGRAM000v1_012108,FGSG_07821,hypothetical protein FGSG_07821 [Fusarium graminearum PH-1],False
FGRAM000v1_012109,FGSG_07822,hypothetical protein FGSG_07822 [Fusarium graminearum PH-1],False
FGRAM000v1_012110,FGSG_07823,hypothetical protein FGSG_07823 [Fusarium graminearum PH-1],False
FGRAM000v1_012111,FGSG_07824,hypothetical protein FGSG_07824 [Fusarium graminearum PH-1],False
FGRAM000v1_012112,,hypothetical protein NXS19_013077 [Fusarium pseudograminearum],False
FGRAM000v1_012113,,nodulation protein L [Fusarium graminearum PH-1],False
FGRAM000v1_012114,,fungal-specific transcription factor domain-containing protein [Fusarium venenatum],False
FGRAM000v1_012115,,immunoglobulin variable region used by the itc63b heavy chain [Fusarium mundagurra],False
FGRAM000v1_012116,,Cupredoxin [Fusarium redolens],False
FGRAM000v1_012117,,transcription factor [Fusarium sporotrichioides],False
FGRAM000v1_012118,FGSG_07831,hypothetical protein FGSG_07831 [Fusarium graminearum PH-1],False
FGRAM000v1_012119,,unnamed protein product [Fusarium graminearum],False
FGRAM000v1_012120,,nitrate assimilation regulatory protein nira [Fusarium langsethiae],False
FGRAM000v1_012121,,VIT family-domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012122,,4-coumarate-- ligase 7 [Fusarium langsethiae],False
FGRAM000v1_012123,,transcription factor [Fusarium sporotrichioides],False
FGRAM000v1_012124,FGSG_07835,hypothetical protein FGSG_07835 [Fusarium graminearum PH-1],False
FGRAM000v1_012125,,putative metal chaperone YciC [Fusarium culmorum],False
FGRAM000v1_012126,,tRNA-Gly,False
FGRAM000v1_012127,,carbon-nitrogen hydrolase [Fusarium venenatum],False
FGRAM000v1_012128,,FAD-linked oxidoreductase patO [Fusarium culmorum],False
FGRAM000v1_012129,FGSG_07839,hypothetical protein FGSG_07839 [Fusarium graminearum PH-1],False
FGRAM000v1_012130,FGSG_07840,hypothetical protein FGSG_07840 [Fusarium graminearum PH-1],False
FGRAM000v1_012131,,integral membrane [Fusarium sporotrichioides],False
FGRAM000v1_012132,FGSG_07842,hypothetical protein FGSG_07842 [Fusarium graminearum PH-1],False
FGRAM000v1_012133,FGSG_07843,hypothetical protein FGSG_07843 [Fusarium graminearum PH-1],False
FGRAM000v1_012134,,3-ketodihydrosphingosine reductase tsc10 [Fusarium culmorum],False
FGRAM000v1_012135,,tRNA-Ser,False
FGRAM000v1_012136,,flavin-binding monooxygenase-like-domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012137,,tRNA-Asp,False
FGRAM000v1_012138,,unnamed protein product [Fusarium graminearum],False
FGRAM000v1_012139,,hypothetical protein HYE67_006444 [Fusarium culmorum],False
FGRAM000v1_012140,,WD40-repeat-containing domain protein [Fusarium flagelliforme],False
FGRAM000v1_012141,,Sterol 3-beta-glucosyltransferase [Fusarium poae],False
FGRAM000v1_012142,,Sugar transporter STL1 [Fusarium culmorum],False
FGRAM000v1_012143,,GRIM-19 [Fusarium flagelliforme],False
FGRAM000v1_012144,,putative oxidoreductase [Fusarium culmorum],False
FGRAM000v1_012145,,CTD phosphatase Fcp1 [Fusarium irregulare],False
FGRAM000v1_012146,,armadillo-type protein [Fusarium flagelliforme],False
FGRAM000v1_012147,,kinase-like domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012148,,60S ribosomal protein L27a [Fusarium flagelliforme],False
FGRAM000v1_012149,,ATP-dependent DNA helicase chl1 [Fusarium culmorum],False
FGRAM000v1_012150,,Purine-cytosine permease FCY2 [Fusarium culmorum],False
FGRAM000v1_012151,,cytochrome P450 [Fusarium venenatum],False
FGRAM000v1_012152,,Sodium/hydrogen exchanger family-domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012153,FGSG_07861,hypothetical protein FGSG_07861 [Fusarium graminearum PH-1],False
FGRAM000v1_012154,,acyl-CoA N-acyltransferase [Fusarium flagelliforme],False
FGRAM000v1_012155,,gaf domain nucleotide-binding [Fusarium sporotrichioides],False
FGRAM000v1_012156,FGSG_13235,hypothetical protein FGSG_13235 [Fusarium graminearum PH-1],False
FGRAM000v1_13436,FGSG_13236,hypothetical protein FGSG_13236 [Fusarium graminearum PH-1],False
FGRAM000v1_012157,,spindle poison sensitivity Scp3 [Fusarium subglutinans],False
FGRAM000v1_012158,,"Acyl carrier protein, mitochondrial [Fusarium poae]",False
FGRAM000v1_012159,,carboxypeptidase A [Fusarium subglutinans],False
FGRAM000v1_012160,,"NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial [Fusarium oxysporum f. sp. lycopersici 4287]",False
FGRAM000v1_012161,,hypothetical protein FG05_07868 [Fusarium graminearum],False
FGRAM000v1_012162,,Short-chain dehydrogenase/reductase tropE [Fusarium culmorum],False
FGRAM000v1_012163,,family transcription factor [Fusarium langsethiae],False
FGRAM000v1_012164,,wsc protein [Fusarium langsethiae],False
FGRAM000v1_012165,,protein-L-isoaspartate O-methyltransferase [Fusarium flagelliforme],False
FGRAM000v1_012166,,Metal homeostatis protein BSD2 [Fusarium culmorum],False
FGRAM000v1_012167,,Cytochrome B pre-mRNA-processing protein 6 [Fusarium oxysporum f. sp. vasinfectum],False
FGRAM000v1_012168,,tricarboxylate transport protein [Fusarium graminearum PH-1],False
FGRAM000v1_012169,FGSG_07876,hypothetical protein FGSG_07876 [Fusarium graminearum PH-1],False
FGRAM000v1_012170,,vegetative incompatibility het-e-1 [Fusarium sporotrichioides],False
FGRAM000v1_012171,,S-adenosyl-L-methionine-dependent methyltransferase [Fusarium venenatum],False
FGRAM000v1_012172,,Secondary metabolism regulator LAE1 [Fusarium culmorum],False
FGRAM000v1_012173,FGSG_07879,hypothetical protein FGSG_07879 [Fusarium graminearum PH-1],False
FGRAM000v1_012174,,putative methionine vitamin-b12 independent [Fusarium sporotrichioides],False
FGRAM000v1_012175,,tRNA-Asp,False
FGRAM000v1_012176,,tRNA-Gly,False
FGRAM000v1_012177,,major facilitator superfamily domain-containing protein [Fusarium redolens],False
FGRAM000v1_012178,,oxidoreductase yfjr [Fusarium longipes],False
FGRAM000v1_012179,,FAD dependent oxidoreductase [Fusarium flagelliforme],False
FGRAM000v1_012180,,fungal-specific transcription factor domain-containing protein [Fusarium oxysporum],False
FGRAM000v1_012181,,Trans-3-hydroxy-L-proline dehydratase [Fusarium culmorum],False
FGRAM000v1_012182,,putative O-acetyltransferase CAS1 [Fusarium culmorum],False
FGRAM000v1_012183,,dehydrogenase reductase [Fusarium subglutinans],False
FGRAM000v1_012184,,arylamine n-acetyltransferase 3 [Fusarium flagelliforme],False
FGRAM000v1_012185,,fungal-specific transcription factor domain-containing protein [Fusarium redolens],False
FGRAM000v1_012186,,fatty acid desaturase-domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012187,,nucleotide-diphospho-sugar transferase [Fusarium flagelliforme],False
FGRAM000v1_012188,,concanavalin A-like lectin/glucanase domain-containing protein [Fusarium flagelliforme],False
FGRAM000v1_012189,,acetyltransferase [Fusarium subglutinans],False
FGRAM000v1_012190,,acid phosphatase pho5 [Fusarium poae],False
FGRAM000v1_012191,FGSG_07895,hypothetical protein FGSG_07895 [Fusarium graminearum PH-1],False
