gene_id	GO	aspect	name	namespace
FGSG_10945	GO:0005829	C	nuclear pore complex assembly	CC
FGSG_10944	GO:0000799	C	structural maintenance-chromosome 4	CC
FGSG_10944	GO:0003682	F	structural maintenance-chromosome 4	MF
FGSG_10944	GO:0005524	F	structural maintenance-chromosome 4	MF
FGSG_10944	GO:0007130	P	structural maintenance-chromosome 4	BP
FGSG_10944	GO:0010032	P	structural maintenance-chromosome 4	BP
FGSG_10944	GO:0051307	P	structural maintenance-chromosome 4	BP
FGSG_10944	GO:0070058	P	structural maintenance-chromosome 4	BP
FGSG_10944	GO:0070550	P	structural maintenance-chromosome 4	BP
FGSG_10943	GO:0005694	C	unnamed protein product	CC
FGSG_10943	GO:0005524	F	unnamed protein product	MF
FGSG_10943	GO:0051276	P	unnamed protein product	BP
FGSG_10942	GO:0005840	C	40S ribosomal S26E	CC
FGSG_10942	GO:0003735	F	40S ribosomal S26E	MF
FGSG_10942	GO:0006412	P	40S ribosomal S26E	BP
FGSG_10941	GO:0022627	C	ubiquitin-40S ribosomal S27a	CC
FGSG_10941	GO:0003735	F	ubiquitin-40S ribosomal S27a	MF
FGSG_10941	GO:0031386	F	ubiquitin-40S ribosomal S27a	MF
FGSG_10941	GO:0000028	P	ubiquitin-40S ribosomal S27a	BP
FGSG_10941	GO:0002109	P	ubiquitin-40S ribosomal S27a	BP
FGSG_10941	GO:0002181	P	ubiquitin-40S ribosomal S27a	BP
FGSG_10940	GO:0019013	C	probable SIK1-involved in pre-rRNA processing	CC
FGSG_10940	GO:0030686	C	probable SIK1-involved in pre-rRNA processing	CC
FGSG_10940	GO:0031428	C	probable SIK1-involved in pre-rRNA processing	CC
FGSG_10940	GO:0032040	C	probable SIK1-involved in pre-rRNA processing	CC
FGSG_10940	GO:0006364	P	probable SIK1-involved in pre-rRNA processing	BP
FGSG_10939	GO:0004568	F	chitinase	MF
FGSG_10939	GO:0005975	P	chitinase	BP
FGSG_10939	GO:0006032	P	chitinase	BP
FGSG_10938	GO:0016021	C	related to allantoate permease	CC
FGSG_10938	GO:0055085	P	related to allantoate permease	BP
FGSG_10937	GO:0016021	C	hypothetical protein FGSG_10937	CC
FGSG_10936	GO:0000139	C	glucose N-acetyltransferase 1	CC
FGSG_10936	GO:0005774	C	glucose N-acetyltransferase 1	CC
FGSG_10936	GO:0016021	C	glucose N-acetyltransferase 1	CC
FGSG_10936	GO:0008375	F	glucose N-acetyltransferase 1	MF
FGSG_10936	GO:0006487	P	glucose N-acetyltransferase 1	BP
FGSG_10935	GO:0000329	C	atpase	CC
FGSG_10935	GO:0016021	C	atpase	CC
FGSG_10935	GO:0005524	F	atpase	MF
FGSG_10935	GO:0016887	F	atpase	MF
FGSG_10934	GO:0004038	F	allantoinase	MF
FGSG_10934	GO:0016888	F	allantoinase	MF
FGSG_10934	GO:0046872	F	allantoinase	MF
FGSG_10934	GO:0006259	P	allantoinase	BP
FGSG_10934	GO:0009442	P	allantoinase	BP
FGSG_10933	GO:0031314	C	hexaprenyl pyrophosphate mitochondrial	CC
FGSG_10933	GO:0000010	F	hexaprenyl pyrophosphate mitochondrial	MF
FGSG_10933	GO:0006744	P	hexaprenyl pyrophosphate mitochondrial	BP
FGSG_10933	GO:0008299	P	hexaprenyl pyrophosphate mitochondrial	BP
FGSG_13886	GO:0016021	C	vacuolar er assembly vma12	CC
FGSG_10932	GO:0016021	C	vacuolar er assembly vma12	CC
FGSG_13887	GO:0005634	C	unnamed protein product	CC
FGSG_13887	GO:0000981	F	unnamed protein product	MF
FGSG_13887	GO:0008270	F	unnamed protein product	MF
FGSG_13887	GO:0006357	P	unnamed protein product	BP
FGSG_13888	GO:0005634	C	related to emopamil-binding	CC
FGSG_13888	GO:0016021	C	related to emopamil-binding	CC
FGSG_13888	GO:0000981	F	related to emopamil-binding	MF
FGSG_13888	GO:0008270	F	related to emopamil-binding	MF
FGSG_13888	GO:0047750	F	related to emopamil-binding	MF
FGSG_13888	GO:0006357	P	related to emopamil-binding	BP
FGSG_13888	GO:0016125	P	related to emopamil-binding	BP
FGSG_10930	GO:0016021	C	hypothetical protein FGSG_10930	CC
FGSG_10929	GO:0016021	C	General substrate transporter	CC
FGSG_10929	GO:0022891	F	General substrate transporter	MF
FGSG_10929	GO:0055085	P	General substrate transporter	BP
FGSG_10927	GO:0005737	C	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	CC
FGSG_10927	GO:0031932	C	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	CC
FGSG_10927	GO:0004061	F	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	MF
FGSG_10927	GO:0016301	F	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	MF
FGSG_10927	GO:0001558	P	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	BP
FGSG_10927	GO:0016310	P	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	BP
FGSG_10927	GO:0019441	P	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	BP
FGSG_10927	GO:0030950	P	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	BP
FGSG_10927	GO:0031505	P	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	BP
FGSG_10927	GO:0031929	P	related to AVO2 Component of a complex containing the Tor2p kinase and other which may have a role in regulation of cell growth	BP
FGSG_10925	GO:0004754	F	ubiquitin thiolesterase	MF
FGSG_10925	GO:0019878	P	ubiquitin thiolesterase	BP
FGSG_10925	GO:0055114	P	ubiquitin thiolesterase	BP
FGSG_10923	GO:0016021	C	related to phospholipid-translocating ATPase	CC
FGSG_10923	GO:0006950	P	related to phospholipid-translocating ATPase	BP
FGSG_10922	GO:0042742	P	related to extracellular cellulase allergen Asp F7-	BP
FGSG_10922	GO:0050832	P	related to extracellular cellulase allergen Asp F7-	BP
FGSG_10921	GO:0016021	C	high-affinity glucose transporter	CC
FGSG_10921	GO:0022891	F	high-affinity glucose transporter	MF
FGSG_10921	GO:0008643	P	high-affinity glucose transporter	BP
FGSG_10921	GO:0055085	P	high-affinity glucose transporter	BP
FGSG_10920	GO:0008270	F	probable endo-polygalacturonase 6	MF
FGSG_10920	GO:0016491	F	probable endo-polygalacturonase 6	MF
FGSG_10920	GO:0055114	P	probable endo-polygalacturonase 6	BP
FGSG_10919	GO:0016021	C	related to allantoate transport	CC
FGSG_10919	GO:0055085	P	related to allantoate transport	BP
FGSG_10918	GO:0016021	C	glycosyltransferase family 31	CC
FGSG_10918	GO:0016757	F	glycosyltransferase family 31	MF
FGSG_10917	GO:0016021	C	hypothetical protein FGSG_10917	CC
FGSG_10916	GO:0005794	C	related to integral membrane	CC
FGSG_10916	GO:0016021	C	related to integral membrane	CC
FGSG_10916	GO:0032153	C	related to integral membrane	CC
FGSG_10916	GO:0051286	C	related to integral membrane	CC
FGSG_10914	GO:0005634	C	related transcriptional activator	CC
FGSG_10914	GO:0000981	F	related transcriptional activator	MF
FGSG_10914	GO:0003677	F	related transcriptional activator	MF
FGSG_10914	GO:0008270	F	related transcriptional activator	MF
FGSG_10914	GO:0006351	P	related transcriptional activator	BP
FGSG_10914	GO:0006357	P	related transcriptional activator	BP
FGSG_10913	GO:0004039	F	urea amidolyase	MF
FGSG_10913	GO:0004075	F	urea amidolyase	MF
FGSG_10913	GO:0004847	F	urea amidolyase	MF
FGSG_10913	GO:0005524	F	urea amidolyase	MF
FGSG_10913	GO:0016829	F	urea amidolyase	MF
FGSG_10913	GO:0046872	F	urea amidolyase	MF
FGSG_10912	GO:0016758	F	udp-glucosyltransferase yojk	MF
FGSG_10912	GO:0008152	P	udp-glucosyltransferase yojk	BP
FGSG_10911	GO:0005743	C	iron-sulfur clusters transporter mitochondrial	CC
FGSG_10911	GO:0016021	C	iron-sulfur clusters transporter mitochondrial	CC
FGSG_10911	GO:0005524	F	iron-sulfur clusters transporter mitochondrial	MF
FGSG_10911	GO:0042626	F	iron-sulfur clusters transporter mitochondrial	MF
FGSG_10911	GO:0006811	P	iron-sulfur clusters transporter mitochondrial	BP
FGSG_10911	GO:0006879	P	iron-sulfur clusters transporter mitochondrial	BP
FGSG_10911	GO:0055085	P	iron-sulfur clusters transporter mitochondrial	BP
FGSG_10910	GO:0004497	F	cytochrome P450 7B1	MF
FGSG_10910	GO:0005506	F	cytochrome P450 7B1	MF
FGSG_10910	GO:0016705	F	cytochrome P450 7B1	MF
FGSG_10910	GO:0020037	F	cytochrome P450 7B1	MF
FGSG_10910	GO:0055114	P	cytochrome P450 7B1	BP
FGSG_10909	GO:0016020	C	related to stomatin	CC
FGSG_10908	GO:0030686	C	nucleolar nop58	CC
FGSG_10908	GO:0031428	C	nucleolar nop58	CC
FGSG_10908	GO:0032040	C	nucleolar nop58	CC
FGSG_10908	GO:0017069	F	nucleolar nop58	MF
FGSG_10908	GO:0000447	P	nucleolar nop58	BP
FGSG_10908	GO:0000472	P	nucleolar nop58	BP
FGSG_10908	GO:0000480	P	nucleolar nop58	BP
FGSG_10907	GO:0000329	C	V-type proton ATPase subunit D	CC
FGSG_10907	GO:0005634	C	V-type proton ATPase subunit D	CC
FGSG_10907	GO:0033179	C	V-type proton ATPase subunit D	CC
FGSG_10907	GO:0046961	F	V-type proton ATPase subunit D	MF
FGSG_10907	GO:0007034	P	V-type proton ATPase subunit D	BP
FGSG_10907	GO:0015991	P	V-type proton ATPase subunit D	BP
FGSG_10906	GO:0005739	C	ribosomal s15 precursor	CC
FGSG_10906	GO:0005840	C	ribosomal s15 precursor	CC
FGSG_10906	GO:0003735	F	ribosomal s15 precursor	MF
FGSG_10906	GO:0032543	P	ribosomal s15 precursor	BP
FGSG_10905	GO:0022627	C	40S ribosomal S0	CC
FGSG_10905	GO:0003735	F	40S ribosomal S0	MF
FGSG_10905	GO:0000028	P	40S ribosomal S0	BP
FGSG_10905	GO:0006412	P	40S ribosomal S0	BP
FGSG_10904	GO:0005622	C	related to LTE1 GDP GTP exchange factor	CC
FGSG_10904	GO:0005933	C	related to LTE1 GDP GTP exchange factor	CC
FGSG_10904	GO:0005085	F	related to LTE1 GDP GTP exchange factor	MF
FGSG_10904	GO:0007264	P	related to LTE1 GDP GTP exchange factor	BP
FGSG_10904	GO:0016192	P	related to LTE1 GDP GTP exchange factor	BP
FGSG_10904	GO:0043547	P	related to LTE1 GDP GTP exchange factor	BP
FGSG_10903	GO:0005794	C	vesicle fusion factor nsfi	CC
FGSG_10903	GO:0005524	F	vesicle fusion factor nsfi	MF
FGSG_10903	GO:0016887	F	vesicle fusion factor nsfi	MF
FGSG_10903	GO:0000045	P	vesicle fusion factor nsfi	BP
FGSG_10903	GO:0035494	P	vesicle fusion factor nsfi	BP
FGSG_10903	GO:0042144	P	vesicle fusion factor nsfi	BP
FGSG_10903	GO:0043001	P	vesicle fusion factor nsfi	BP
FGSG_10903	GO:0048211	P	vesicle fusion factor nsfi	BP
FGSG_10903	GO:0048219	P	vesicle fusion factor nsfi	BP
FGSG_10903	GO:0048280	P	vesicle fusion factor nsfi	BP
FGSG_10897	GO:0030176	C	phosphatidate cytidylyltransferase	CC
FGSG_10897	GO:0004143	F	phosphatidate cytidylyltransferase	MF
FGSG_10897	GO:0016779	F	phosphatidate cytidylyltransferase	MF
FGSG_10897	GO:0006654	P	phosphatidate cytidylyltransferase	BP
FGSG_10897	GO:0016310	P	phosphatidate cytidylyltransferase	BP
FGSG_10896	GO:0005654	C	ATP-dependent rRNA helicase SPB4	CC
FGSG_10896	GO:0005730	C	ATP-dependent rRNA helicase SPB4	CC
FGSG_10896	GO:0030686	C	ATP-dependent rRNA helicase SPB4	CC
FGSG_10896	GO:0003723	F	ATP-dependent rRNA helicase SPB4	MF
FGSG_10896	GO:0004386	F	ATP-dependent rRNA helicase SPB4	MF
FGSG_10896	GO:0005524	F	ATP-dependent rRNA helicase SPB4	MF
FGSG_10896	GO:0000027	P	ATP-dependent rRNA helicase SPB4	BP
FGSG_10896	GO:0000470	P	ATP-dependent rRNA helicase SPB4	BP
FGSG_10896	GO:1902626	P	ATP-dependent rRNA helicase SPB4	BP
FGSG_10895	GO:0005634	C	sterol uptake control 2	CC
FGSG_10895	GO:0000981	F	sterol uptake control 2	MF
FGSG_10895	GO:0008270	F	sterol uptake control 2	MF
FGSG_10895	GO:0006357	P	sterol uptake control 2	BP
FGSG_10894	GO:0000776	C	exportin-1	CC
FGSG_10894	GO:0005634	C	exportin-1	CC
FGSG_10894	GO:0005816	C	exportin-1	CC
FGSG_10894	GO:0003824	F	exportin-1	MF
FGSG_10894	GO:0008536	F	exportin-1	MF
FGSG_10894	GO:0008565	F	exportin-1	MF
FGSG_10894	GO:0000055	P	exportin-1	BP
FGSG_10894	GO:0006406	P	exportin-1	BP
FGSG_10894	GO:0034501	P	exportin-1	BP
FGSG_10893	GO:0005739	C	alanine-glyoxylate transaminase (R)-3-amino-2-methylpropionate-pyruvate transaminase	CC
FGSG_10893	GO:0008453	F	alanine-glyoxylate transaminase (R)-3-amino-2-methylpropionate-pyruvate transaminase	MF
FGSG_10893	GO:0019265	P	alanine-glyoxylate transaminase (R)-3-amino-2-methylpropionate-pyruvate transaminase	BP
FGSG_10891	GO:0005634	C	related to positive activator of transcription	CC
FGSG_10891	GO:0003677	F	related to positive activator of transcription	MF
FGSG_10891	GO:0008270	F	related to positive activator of transcription	MF
FGSG_10891	GO:0006351	P	related to positive activator of transcription	BP
FGSG_10891	GO:0006355	P	related to positive activator of transcription	BP
FGSG_13897	GO:0016021	C	NAAP-1 amino acid permease NAAP1	CC
FGSG_13897	GO:0015171	F	NAAP-1 amino acid permease NAAP1	MF
FGSG_13897	GO:0003333	P	NAAP-1 amino acid permease NAAP1	BP
FGSG_10890	GO:0005634	C	UPF0588 membrane	CC
FGSG_10890	GO:0005829	C	UPF0588 membrane	CC
FGSG_10889	GO:0005622	C	related to Ras guanine-nucleotide exchange Cdc25p	CC
FGSG_10889	GO:0005085	F	related to Ras guanine-nucleotide exchange Cdc25p	MF
FGSG_10889	GO:0007264	P	related to Ras guanine-nucleotide exchange Cdc25p	BP
FGSG_10889	GO:0043547	P	related to Ras guanine-nucleotide exchange Cdc25p	BP
FGSG_10889	GO:0051301	P	related to Ras guanine-nucleotide exchange Cdc25p	BP
FGSG_10888	GO:0016021	C	related to DUF895 domain membrane	CC
FGSG_10888	GO:0055085	P	related to DUF895 domain membrane	BP
FGSG_10886	GO:0003908	F	Methylated-DNA-- -cysteine methyltransferase	MF
FGSG_10886	GO:0006281	P	Methylated-DNA-- -cysteine methyltransferase	BP
FGSG_10886	GO:0032259	P	Methylated-DNA-- -cysteine methyltransferase	BP
FGSG_10885	GO:0005739	C	succinyl- ligase [GDP-forming] subunit mitochondrial	CC
FGSG_10885	GO:0004775	F	succinyl- ligase [GDP-forming] subunit mitochondrial	MF
FGSG_10885	GO:0005524	F	succinyl- ligase [GDP-forming] subunit mitochondrial	MF
FGSG_10885	GO:0046872	F	succinyl- ligase [GDP-forming] subunit mitochondrial	MF
FGSG_10885	GO:0006104	P	succinyl- ligase [GDP-forming] subunit mitochondrial	BP
FGSG_10884	GO:0004674	F	related to fructosamine-3-kinase	MF
FGSG_10884	GO:0006468	P	related to fructosamine-3-kinase	BP
FGSG_10883	GO:0000815	C	SNF7 family	CC
FGSG_10883	GO:0043162	P	SNF7 family	BP
FGSG_10883	GO:0045324	P	SNF7 family	BP
FGSG_10883	GO:0070676	P	SNF7 family	BP
FGSG_10882	GO:0005730	C	related to nuclear VCP	CC
FGSG_10882	GO:0030687	C	related to nuclear VCP	CC
FGSG_10882	GO:0005524	F	related to nuclear VCP	MF
FGSG_10882	GO:0000055	P	related to nuclear VCP	BP
FGSG_10882	GO:0042273	P	related to nuclear VCP	BP
FGSG_10881	GO:0005758	C	cytochrome c	CC
FGSG_10881	GO:0070469	C	cytochrome c	CC
FGSG_10881	GO:0009055	F	cytochrome c	MF
FGSG_10881	GO:0020037	F	cytochrome c	MF
FGSG_10881	GO:0046872	F	cytochrome c	MF
FGSG_10881	GO:0055114	P	cytochrome c	BP
FGSG_10880	GO:0016021	C	hypothetical protein FGSG_10880	CC
FGSG_10879	GO:0000176	C	rrna processing	CC
FGSG_10879	GO:0000177	C	rrna processing	CC
FGSG_10879	GO:0005829	C	rrna processing	CC
FGSG_10879	GO:0000467	P	rrna processing	BP
FGSG_10879	GO:0070478	P	rrna processing	BP
FGSG_10879	GO:0070481	P	rrna processing	BP
FGSG_10879	GO:0070651	P	rrna processing	BP
FGSG_10879	GO:0071038	P	rrna processing	BP
FGSG_10879	GO:0071042	P	rrna processing	BP
FGSG_10879	GO:0071051	P	rrna processing	BP
FGSG_10878	GO:0005634	C	arginine-trna- transferase	CC
FGSG_10878	GO:0005829	C	arginine-trna- transferase	CC
FGSG_10878	GO:0004057	F	arginine-trna- transferase	MF
FGSG_10878	GO:0016598	P	arginine-trna- transferase	BP
FGSG_10876	GO:0005737	C	nudix family	CC
FGSG_10876	GO:0000298	F	nudix family	MF
FGSG_10876	GO:0008486	F	nudix family	MF
FGSG_10876	GO:0034431	F	nudix family	MF
FGSG_10876	GO:0034432	F	nudix family	MF
FGSG_10876	GO:0050072	F	nudix family	MF
FGSG_10876	GO:0006798	P	nudix family	BP
FGSG_10876	GO:0015961	P	nudix family	BP
FGSG_10876	GO:0046855	P	nudix family	BP
FGSG_10875	GO:0000932	C	related to LSM1	CC
FGSG_10875	GO:0019013	C	related to LSM1	CC
FGSG_10875	GO:0000339	F	related to LSM1	MF
FGSG_10875	GO:0000290	P	related to LSM1	BP
FGSG_10873	GO:0000139	C	GTP-binding ypt1	CC
FGSG_10873	GO:0000407	C	GTP-binding ypt1	CC
FGSG_10873	GO:0005634	C	GTP-binding ypt1	CC
FGSG_10873	GO:0005739	C	GTP-binding ypt1	CC
FGSG_10873	GO:0005789	C	GTP-binding ypt1	CC
FGSG_10873	GO:0005795	C	GTP-binding ypt1	CC
FGSG_10873	GO:0005802	C	GTP-binding ypt1	CC
FGSG_10873	GO:0005829	C	GTP-binding ypt1	CC
FGSG_10873	GO:0031410	C	GTP-binding ypt1	CC
FGSG_10873	GO:0000149	F	GTP-binding ypt1	MF
FGSG_10873	GO:0003924	F	GTP-binding ypt1	MF
FGSG_10873	GO:0005525	F	GTP-binding ypt1	MF
FGSG_10873	GO:0006461	P	GTP-binding ypt1	BP
FGSG_10873	GO:0006890	P	GTP-binding ypt1	BP
FGSG_10873	GO:0007264	P	GTP-binding ypt1	BP
FGSG_10873	GO:0016236	P	GTP-binding ypt1	BP
FGSG_10873	GO:0032258	P	GTP-binding ypt1	BP
FGSG_10873	GO:0032456	P	GTP-binding ypt1	BP
FGSG_10873	GO:0034498	P	GTP-binding ypt1	BP
FGSG_10873	GO:0035494	P	GTP-binding ypt1	BP
FGSG_10873	GO:0048194	P	GTP-binding ypt1	BP
FGSG_10873	GO:0048211	P	GTP-binding ypt1	BP
FGSG_10873	GO:0070317	P	GTP-binding ypt1	BP
FGSG_10873	GO:0090114	P	GTP-binding ypt1	BP
FGSG_10873	GO:1900101	P	GTP-binding ypt1	BP
FGSG_10873	GO:1990261	P	GTP-binding ypt1	BP
FGSG_10870	GO:0005634	C	transcriptional repressor rco-1	CC
FGSG_10870	GO:0005829	C	transcriptional repressor rco-1	CC
FGSG_10869	GO:0000790	C	chromosome transmission fidelity 4	CC
FGSG_10869	GO:0005654	C	chromosome transmission fidelity 4	CC
FGSG_10869	GO:0030117	C	chromosome transmission fidelity 4	CC
FGSG_10869	GO:0031298	C	chromosome transmission fidelity 4	CC
FGSG_10869	GO:0034506	C	chromosome transmission fidelity 4	CC
FGSG_10869	GO:0003682	F	chromosome transmission fidelity 4	MF
FGSG_10869	GO:0005198	F	chromosome transmission fidelity 4	MF
FGSG_10869	GO:0000727	P	chromosome transmission fidelity 4	BP
FGSG_10869	GO:0001302	P	chromosome transmission fidelity 4	BP
FGSG_10869	GO:0006270	P	chromosome transmission fidelity 4	BP
FGSG_10869	GO:0006886	P	chromosome transmission fidelity 4	BP
FGSG_10869	GO:0007064	P	chromosome transmission fidelity 4	BP
FGSG_10869	GO:0016192	P	chromosome transmission fidelity 4	BP
FGSG_10869	GO:0030702	P	chromosome transmission fidelity 4	BP
FGSG_10869	GO:1903461	P	chromosome transmission fidelity 4	BP
FGSG_10868	GO:0005634	C	related to heat shock transcription factor HSF21	CC
FGSG_10868	GO:0000978	F	related to heat shock transcription factor HSF21	MF
FGSG_10868	GO:0003700	F	related to heat shock transcription factor HSF21	MF
FGSG_10868	GO:0016458	P	related to heat shock transcription factor HSF21	BP
FGSG_10868	GO:0045944	P	related to heat shock transcription factor HSF21	BP
FGSG_10868	GO:0060257	P	related to heat shock transcription factor HSF21	BP
FGSG_10868	GO:1900460	P	related to heat shock transcription factor HSF21	BP
FGSG_10868	GO:1900462	P	related to heat shock transcription factor HSF21	BP
FGSG_10866	GO:0016021	C	related to thermatolerance membrane Dlt1	CC
FGSG_10865	GO:0005643	C	related to nuclear envelope Cut11p	CC
FGSG_10865	GO:0005783	C	related to nuclear envelope Cut11p	CC
FGSG_10865	GO:0016021	C	related to nuclear envelope Cut11p	CC
FGSG_10865	GO:0019031	C	related to nuclear envelope Cut11p	CC
FGSG_10865	GO:0031965	C	related to nuclear envelope Cut11p	CC
FGSG_10865	GO:0044732	C	related to nuclear envelope Cut11p	CC
FGSG_10865	GO:0043495	F	related to nuclear envelope Cut11p	MF
FGSG_10865	GO:0071790	P	related to nuclear envelope Cut11p	BP
FGSG_10865	GO:0090307	P	related to nuclear envelope Cut11p	BP
FGSG_10864	GO:0000329	C	syntaxin 7	CC
FGSG_10864	GO:0005770	C	syntaxin 7	CC
FGSG_10864	GO:0005783	C	syntaxin 7	CC
FGSG_10864	GO:0005794	C	syntaxin 7	CC
FGSG_10864	GO:0016021	C	syntaxin 7	CC
FGSG_10864	GO:0005484	F	syntaxin 7	MF
FGSG_10864	GO:0000011	P	syntaxin 7	BP
FGSG_10864	GO:0006896	P	syntaxin 7	BP
FGSG_10864	GO:0061025	P	syntaxin 7	BP
FGSG_10863	GO:0016021	C	mitochondrial export translocase oxa2	CC
FGSG_10863	GO:0051205	P	mitochondrial export translocase oxa2	BP
FGSG_10862	GO:0000112	C	transcription initiation factor TFIIH subunit 3	CC
FGSG_10862	GO:0000439	C	transcription initiation factor TFIIH subunit 3	CC
FGSG_10862	GO:0005675	C	transcription initiation factor TFIIH subunit 3	CC
FGSG_10862	GO:0005829	C	transcription initiation factor TFIIH subunit 3	CC
FGSG_10862	GO:0003743	F	transcription initiation factor TFIIH subunit 3	MF
FGSG_10862	GO:0006289	P	transcription initiation factor TFIIH subunit 3	BP
FGSG_10862	GO:0006366	P	transcription initiation factor TFIIH subunit 3	BP
FGSG_10862	GO:0006413	P	transcription initiation factor TFIIH subunit 3	BP
FGSG_10862	GO:0070816	P	transcription initiation factor TFIIH subunit 3	BP
FGSG_10861	GO:0005634	C	probable cro1	CC
FGSG_10861	GO:0005826	C	probable cro1	CC
FGSG_10861	GO:0005829	C	probable cro1	CC
FGSG_10861	GO:0005844	C	probable cro1	CC
FGSG_10861	GO:0017022	F	probable cro1	MF
FGSG_10861	GO:0007533	P	probable cro1	BP
FGSG_10861	GO:0008298	P	probable cro1	BP
FGSG_10861	GO:0034613	P	probable cro1	BP
FGSG_10861	GO:1903475	P	probable cro1	BP
FGSG_10860	GO:0005634	C	trna (uracil-5-)-methyltransferase	CC
FGSG_10860	GO:0005739	C	trna (uracil-5-)-methyltransferase	CC
FGSG_10860	GO:0000014	F	trna (uracil-5-)-methyltransferase	MF
FGSG_10860	GO:0030697	F	trna (uracil-5-)-methyltransferase	MF
FGSG_10860	GO:0051908	F	trna (uracil-5-)-methyltransferase	MF
FGSG_10860	GO:0006302	P	trna (uracil-5-)-methyltransferase	BP
FGSG_10860	GO:0030488	P	trna (uracil-5-)-methyltransferase	BP
FGSG_10860	GO:0090305	P	trna (uracil-5-)-methyltransferase	BP
FGSG_10859	GO:0003840	F	gamma-glutamyltransferase	MF
FGSG_10859	GO:0006749	P	gamma-glutamyltransferase	BP
FGSG_10858	GO:0005789	C	alpha-1,2-mannosyltransferase alg-11	CC
