gene_id,chrom,start,end,strand,biotype,product
FGSG_11071,NC_026476.1,5810967,5813282,+,protein_coding,uncharacterized protein
FGSG_11070,NC_026476.1,5813409,5814450,-,protein_coding,uncharacterized protein
FGSG_11069,NC_026476.1,5815541,5817130,+,protein_coding,uncharacterized protein
FGSG_13861,NC_026476.1,5817586,5820217,+,protein_coding,uncharacterized protein
FGSG_13862,NC_026476.1,5820678,5822890,+,protein_coding,uncharacterized protein
FGSG_20776,NC_026476.1,5822933,5823022,+,tRNA,tRNA-Pro
FGSG_11067,NC_026476.1,5823164,5828065,-,protein_coding,uncharacterized protein
FGSG_11066,NC_026476.1,5828665,5830095,-,protein_coding,uncharacterized protein
FGSG_11065,NC_026476.1,5830748,5831248,-,protein_coding,uncharacterized protein
FGSG_11064,NC_026476.1,5832857,5834080,+,protein_coding,uncharacterized protein
FGSG_11063,NC_026476.1,5835365,5835772,+,protein_coding,uncharacterized protein
FGSG_11062,NC_026476.1,5836163,5836979,-,protein_coding,uncharacterized protein
FGSG_11061,NC_026476.1,5837418,5839192,-,protein_coding,uncharacterized protein
FGSG_11060,NC_026476.1,5839457,5841225,+,protein_coding,uncharacterized protein
FGSG_11059,NC_026476.1,5841710,5842434,+,protein_coding,uncharacterized protein
FGSG_11058,NC_026476.1,5847442,5848667,+,protein_coding,uncharacterized protein
FGSG_11057,NC_026476.1,5848950,5850719,-,protein_coding,uncharacterized protein
FGSG_11056,NC_026476.1,5851221,5852864,+,protein_coding,uncharacterized protein
FGSG_11055,NC_026476.1,5853117,5854796,+,protein_coding,uncharacterized protein
FGSG_11054,NC_026476.1,5856339,5857781,+,protein_coding,homocitrate synthase
FGSG_11053,NC_026476.1,5858047,5859014,-,protein_coding,uncharacterized protein
FGSG_11052,NC_026476.1,5859565,5860312,-,protein_coding,uncharacterized protein
FGSG_11051,NC_026476.1,5861313,5863697,-,protein_coding,uncharacterized protein
FGSG_11050,NC_026476.1,5863987,5865032,+,protein_coding,uncharacterized protein
FGSG_11049,NC_026476.1,5865470,5866499,-,protein_coding,acetylxylan esterase 1 precursor
FGSG_11048,NC_026476.1,5868994,5870046,+,protein_coding,"arabinogalactan endo-1,4-beta-galactosidase"
FGSG_11047,NC_026476.1,5870447,5870925,-,protein_coding,uncharacterized protein
FGSG_11046,NC_026476.1,5871821,5872516,+,protein_coding,uncharacterized protein
FGSG_11045,NC_026476.1,5872921,5873657,-,protein_coding,uncharacterized protein
FGSG_11044,NC_026476.1,5874977,5876167,+,protein_coding,uncharacterized protein
FGSG_11043,NC_026476.1,5876519,5877667,-,protein_coding,uncharacterized protein
FGSG_11042,NC_026476.1,5878462,5879773,+,protein_coding,uncharacterized protein
FGSG_11041,NC_026476.1,5879948,5880488,-,protein_coding,uncharacterized protein
FGSG_13863,NC_026476.1,5881901,5882080,-,protein_coding,uncharacterized protein
FGSG_11040,NC_026476.1,5882429,5883187,-,protein_coding,glutathione S-transferase
FGSG_11039,NC_026476.1,5883532,5884730,-,protein_coding,uncharacterized protein
FGSG_11038,NC_026476.1,5885821,5887522,+,protein_coding,uncharacterized protein
FGSG_11037,NC_026476.1,5887649,5888465,-,protein_coding,endoglucanase-1 precursor
FGSG_11036,NC_026476.1,5890617,5891510,+,protein_coding,uncharacterized protein
FGSG_11035,NC_026476.1,5892234,5893921,-,protein_coding,uncharacterized protein
FGSG_13864,NC_026476.1,5896161,5897048,+,protein_coding,uncharacterized protein
FGSG_13865,NC_026476.1,5897750,5899516,+,protein_coding,uncharacterized protein
FGSG_11033,NC_026476.1,5900678,5901108,+,protein_coding,uncharacterized protein
FGSG_11032,NC_026476.1,5902588,5904710,+,protein_coding,galactose oxidase precursor
FGSG_13866,NC_026476.1,5906381,5908116,+,protein_coding,uncharacterized protein
FGSG_11031,NC_026476.1,5908987,5909655,-,protein_coding,uncharacterized protein
FGSG_13867,NC_026476.1,5910321,5910697,+,protein_coding,uncharacterized protein
FGSG_11030,NC_026476.1,5912120,5914021,-,protein_coding,uncharacterized protein
FGSG_11029,NC_026476.1,5914982,5916930,-,protein_coding,uncharacterized protein
FGSG_11028,NC_026476.1,5918052,5922250,-,protein_coding,uncharacterized protein
FGSG_11027,NC_026476.1,5923113,5924453,+,protein_coding,uncharacterized protein
FGSG_11026,NC_026476.1,5925029,5939403,+,protein_coding,uncharacterized protein
FGSG_20777,NC_026476.1,5939701,5939795,+,tRNA,tRNA-Ile
FGSG_11025,NC_026476.1,5940723,5941866,+,protein_coding,uncharacterized protein
FGSG_13868,NC_026476.1,5942052,5943269,-,protein_coding,uncharacterized protein
FGSG_11024,NC_026476.1,5943675,5945329,+,protein_coding,cytochrome P450 51
FGSG_20778,NC_026476.1,5945538,5945609,-,tRNA,tRNA-Arg
FGSG_11023,NC_026476.1,5945886,5946785,-,protein_coding,uncharacterized protein
FGSG_11022,NC_026476.1,5947223,5948348,+,protein_coding,uncharacterized protein
FGSG_11021,NC_026476.1,5948701,5951097,-,protein_coding,uncharacterized protein
FGSG_13869,NC_026476.1,5951855,5952571,+,protein_coding,uncharacterized protein
FGSG_13870,NC_026476.1,5951978,5953464,-,protein_coding,uncharacterized protein
FGSG_13871,NC_026476.1,5953638,5956069,-,protein_coding,uncharacterized protein
FGSG_13872,NC_026476.1,5956556,5956888,-,protein_coding,uncharacterized protein
FGSG_11019,NC_026476.1,5957353,5960445,+,protein_coding,uncharacterized protein
FGSG_13873,NC_026476.1,5960851,5961300,-,protein_coding,uncharacterized protein
FGSG_11018,NC_026476.1,5961938,5962789,+,protein_coding,uncharacterized protein
FGSG_11017,NC_026476.1,5963128,5964813,+,protein_coding,uncharacterized protein
FGSG_11016,NC_026476.1,5967407,5969273,+,protein_coding,uncharacterized protein
FGSG_11015,NC_026476.1,5970014,5970893,-,protein_coding,uncharacterized protein
FGSG_11014,NC_026476.1,5971221,5971770,-,protein_coding,uncharacterized protein
FGSG_11013,NC_026476.1,5973024,5973359,+,protein_coding,uncharacterized protein
FGSG_11012,NC_026476.1,5974572,5977053,+,protein_coding,uncharacterized protein
FGSG_11011,NC_026476.1,5979599,5980726,+,protein_coding,endopolygalacturonase 1 precursor
FGSG_13874,NC_026476.1,5981118,5983046,+,protein_coding,uncharacterized protein
FGSG_13875,NC_026476.1,5983559,5985317,+,protein_coding,uncharacterized protein
FGSG_11009,NC_026476.1,5985701,5987494,+,protein_coding,uncharacterized protein
FGSG_11008,NC_026476.1,5987753,5989678,-,protein_coding,uncharacterized protein
FGSG_13876,NC_026476.1,5993248,5994099,-,protein_coding,uncharacterized protein
FGSG_13877,NC_026476.1,5995373,5995765,-,protein_coding,uncharacterized protein
FGSG_11006,NC_026476.1,5996244,5998762,+,protein_coding,"glucan endo-1,3-beta-glucosidase"
FGSG_11005,NC_026476.1,5999223,6000358,+,protein_coding,uncharacterized protein
FGSG_11004,NC_026476.1,6000794,6001432,-,protein_coding,uncharacterized protein
FGSG_11003,NC_026476.1,6006740,6008837,+,protein_coding,uncharacterized protein
FGSG_11002,NC_026476.1,6009121,6010560,-,protein_coding,uncharacterized protein
FGSG_11001,NC_026476.1,6011680,6012363,+,protein_coding,uncharacterized protein
FGSG_11000,NC_026476.1,6012799,6013230,-,protein_coding,uncharacterized protein
FGSG_10999,NC_026476.1,6013914,6014934,-,protein_coding,"endo-1,4-beta-xylanase 1 precursor"
FGSG_10998,NC_026476.1,6016671,6018254,-,protein_coding,uncharacterized protein
FGSG_10997,NC_026476.1,6019167,6020632,+,protein_coding,uncharacterized protein
FGSG_10996,NC_026476.1,6021063,6023076,+,protein_coding,uncharacterized protein
FGSG_10995,NC_026476.1,6024167,6028798,-,protein_coding,uncharacterized protein
FGSG_10994,NC_026476.1,6029463,6030856,+,protein_coding,uncharacterized protein
FGSG_10993,NC_026476.1,6031919,6033356,-,protein_coding,uncharacterized protein
FGSG_10992,NC_026476.1,6034265,6035281,+,protein_coding,uncharacterized protein
FGSG_10991,NC_026476.1,6035770,6037381,+,protein_coding,uncharacterized protein
FGSG_10990,NC_026476.1,6037764,6040277,-,protein_coding,uncharacterized protein
FGSG_10989,NC_026476.1,6041517,6042598,-,protein_coding,uncharacterized protein
FGSG_13878,NC_026476.1,6044155,6078232,+,protein_coding,uncharacterized protein
FGSG_13879,NC_026476.1,6078494,6080084,+,protein_coding,uncharacterized protein
FGSG_10987,NC_026476.1,6080570,6081923,-,protein_coding,uncharacterized protein
FGSG_10986,NC_026476.1,6082810,6084640,+,protein_coding,uncharacterized protein
FGSG_10985,NC_026476.1,6084702,6085945,-,protein_coding,uncharacterized protein
FGSG_10984,NC_026476.1,6086380,6088059,-,protein_coding,uncharacterized protein
FGSG_10983,NC_026476.1,6089041,6090477,-,protein_coding,uncharacterized protein
FGSG_10982,NC_026476.1,6092488,6094827,-,protein_coding,uncharacterized protein
FGSG_13880,NC_026476.1,6095288,6096259,-,protein_coding,uncharacterized protein
FGSG_13881,NC_026476.1,6096547,6098160,-,protein_coding,uncharacterized protein
FGSG_10980,NC_026476.1,6098428,6099885,-,protein_coding,uncharacterized protein
FGSG_10979,NC_026476.1,6101073,6101875,-,protein_coding,uncharacterized protein
FGSG_10978,NC_026476.1,6102202,6104349,-,protein_coding,uncharacterized protein
FGSG_10977,NC_026476.1,6105692,6107730,+,protein_coding,uncharacterized protein
FGSG_10976,NC_026476.1,6108049,6108413,+,protein_coding,uncharacterized protein
FGSG_10975,NC_026476.1,6109054,6109534,-,protein_coding,uncharacterized protein
FGSG_10974,NC_026476.1,6109716,6110325,-,protein_coding,uncharacterized protein
FGSG_10973,NC_026476.1,6111416,6113167,-,protein_coding,uncharacterized protein
FGSG_10972,NC_026476.1,6114260,6115390,-,protein_coding,uncharacterized protein
FGSG_10971,NC_026476.1,6116126,6117790,-,protein_coding,uncharacterized protein
FGSG_10970,NC_026476.1,6118652,6123264,-,protein_coding,uncharacterized protein
FGSG_10969,NC_026476.1,6124078,6124643,-,protein_coding,uncharacterized protein
FGSG_10968,NC_026476.1,6125506,6126438,-,protein_coding,uncharacterized protein
FGSG_10967,NC_026476.1,6127379,6128740,-,protein_coding,arginase
FGSG_10966,NC_026476.1,6132887,6134925,+,protein_coding,uncharacterized protein
FGSG_10965,NC_026476.1,6135364,6137237,-,protein_coding,uncharacterized protein
FGSG_10964,NC_026476.1,6137652,6139434,-,protein_coding,vacuolar protein sorting-associated protein 4
FGSG_10963,NC_026476.1,6139901,6140439,+,protein_coding,uncharacterized protein
FGSG_10962,NC_026476.1,6140491,6141475,-,protein_coding,uncharacterized protein
FGSG_10961,NC_026476.1,6142621,6144341,+,protein_coding,uncharacterized protein
FGSG_10960,NC_026476.1,6146034,6149608,+,protein_coding,uncharacterized protein
FGSG_10959,NC_026476.1,6150104,6151000,+,protein_coding,uncharacterized protein
FGSG_10958,NC_026476.1,6152605,6154127,+,protein_coding,uncharacterized protein
FGSG_10957,NC_026476.1,6154745,6156430,-,protein_coding,uncharacterized protein
FGSG_10956,NC_026476.1,6157981,6158965,+,protein_coding,glucose N-acetyltransferase 1
FGSG_10955,NC_026476.1,6159121,6160433,-,protein_coding,uncharacterized protein
FGSG_13882,NC_026476.1,6160999,6162055,+,protein_coding,uncharacterized protein
FGSG_13883,NC_026476.1,6162490,6164775,+,protein_coding,uncharacterized protein
FGSG_10953,NC_026476.1,6164852,6165449,-,protein_coding,uncharacterized protein
FGSG_10952,NC_026476.1,6166470,6167064,+,protein_coding,uncharacterized protein
FGSG_10951,NC_026476.1,6167726,6168691,+,protein_coding,uncharacterized protein
FGSG_10950,NC_026476.1,6168860,6170137,-,protein_coding,uncharacterized protein
FGSG_13884,NC_026476.1,6170299,6170814,-,protein_coding,uncharacterized protein
FGSG_10949,NC_026476.1,6171622,6174294,-,protein_coding,homoaconitase
FGSG_10948,NC_026476.1,6174956,6175969,+,protein_coding,uncharacterized protein
FGSG_10947,NC_026476.1,6176191,6177660,-,protein_coding,uncharacterized protein
FGSG_10946,NC_026476.1,6178686,6180082,-,protein_coding,uncharacterized protein
FGSG_10945,NC_026476.1,6181819,6182996,-,protein_coding,uncharacterized protein
FGSG_10944,NC_026476.1,6183334,6187986,+,protein_coding,uncharacterized protein
FGSG_10943,NC_026476.1,6190770,6192623,+,protein_coding,uncharacterized protein
FGSG_10942,NC_026476.1,6192993,6194117,-,protein_coding,uncharacterized protein
FGSG_10941,NC_026476.1,6194328,6195345,+,protein_coding,uncharacterized protein
FGSG_13885,NC_026476.1,6195347,6195834,-,protein_coding,uncharacterized protein
FGSG_10940,NC_026476.1,6196765,6198901,-,protein_coding,SIK1 protein
FGSG_10939,NC_026476.1,6199111,6200766,-,protein_coding,endochitinase 1 precursor
FGSG_10938,NC_026476.1,6201295,6203237,-,protein_coding,uncharacterized protein
FGSG_10937,NC_026476.1,6204232,6206153,+,protein_coding,uncharacterized protein
FGSG_10936,NC_026476.1,6206324,6207731,-,protein_coding,glucose N-acetyltransferase 1
FGSG_10935,NC_026476.1,6208464,6212566,-,protein_coding,uncharacterized protein
FGSG_10934,NC_026476.1,6214252,6215895,-,protein_coding,allantoinase
FGSG_10933,NC_026476.1,6217740,6219163,-,protein_coding,decaprenyl-diphosphate synthase subunit 1
FGSG_13886,NC_026476.1,6219753,6220146,+,protein_coding,uncharacterized protein
FGSG_10932,NC_026476.1,6220473,6221943,+,protein_coding,uncharacterized protein
FGSG_13887,NC_026476.1,6223209,6224132,+,protein_coding,uncharacterized protein
FGSG_13888,NC_026476.1,6224592,6225357,+,protein_coding,uncharacterized protein
FGSG_10930,NC_026476.1,6225511,6227689,-,protein_coding,uncharacterized protein
FGSG_20066,NC_026476.1,6228280,6228395,+,rRNA,5S ribosomal RNA
FGSG_10929,NC_026476.1,6228725,6230740,-,protein_coding,uncharacterized protein
FGSG_13889,NC_026476.1,6232082,6232822,-,protein_coding,uncharacterized protein
FGSG_13890,NC_026476.1,6233164,6233478,-,protein_coding,uncharacterized protein
FGSG_10927,NC_026476.1,6234256,6235641,-,protein_coding,uncharacterized protein
FGSG_20779,NC_026476.1,6236232,6236314,+,tRNA,tRNA-Lys
FGSG_10926,NC_026476.1,6236543,6237611,-,protein_coding,uncharacterized protein
FGSG_10925,NC_026476.1,6239278,6240683,+,protein_coding,saccharopine dehydrogenase
FGSG_13891,NC_026476.1,6241709,6242335,+,protein_coding,uncharacterized protein
FGSG_13892,NC_026476.1,6242981,6244190,+,protein_coding,uncharacterized protein
FGSG_10923,NC_026476.1,6245293,6246284,+,protein_coding,uncharacterized protein
FGSG_10922,NC_026476.1,6248340,6249764,+,protein_coding,uncharacterized protein
FGSG_10921,NC_026476.1,6251221,6253036,+,protein_coding,uncharacterized protein
FGSG_10920,NC_026476.1,6254718,6255946,+,protein_coding,uncharacterized protein
FGSG_10919,NC_026476.1,6256129,6257746,-,protein_coding,uncharacterized protein
FGSG_10918,NC_026476.1,6258304,6259887,-,protein_coding,uncharacterized protein
FGSG_10917,NC_026476.1,6260811,6262216,+,protein_coding,uncharacterized protein
FGSG_10916,NC_026476.1,6262345,6263109,-,protein_coding,uncharacterized protein
FGSG_10915,NC_026476.1,6263657,6264832,-,protein_coding,uncharacterized protein
FGSG_10914,NC_026476.1,6265125,6267209,-,protein_coding,uncharacterized protein
FGSG_10913,NC_026476.1,6268523,6274080,+,protein_coding,uncharacterized protein
FGSG_13893,NC_026476.1,6274672,6275552,+,protein_coding,uncharacterized protein
FGSG_10912,NC_026476.1,6278548,6279789,-,protein_coding,uncharacterized protein
FGSG_10911,NC_026476.1,6282831,6284977,-,protein_coding,iron-sulfur clusters transporter ATM1
FGSG_10910,NC_026476.1,6286720,6288479,+,protein_coding,uncharacterized protein
FGSG_20780,NC_026476.1,6288824,6288907,-,tRNA,tRNA-Asn
FGSG_20781,NC_026476.1,6289483,6289566,-,tRNA,tRNA-Asn
FGSG_10909,NC_026476.1,6291745,6293768,+,protein_coding,uncharacterized protein
FGSG_10908,NC_026476.1,6294482,6296604,-,protein_coding,nucleolar protein NOP5
FGSG_10907,NC_026476.1,6297085,6298351,+,protein_coding,vacuolar ATP synthase subunit D
FGSG_10906,NC_026476.1,6298561,6299520,-,protein_coding,uncharacterized protein
FGSG_10905,NC_026476.1,6299787,6301493,+,protein_coding,40S ribosomal protein S0
FGSG_10904,NC_026476.1,6302342,6308065,-,protein_coding,uncharacterized protein
FGSG_10903,NC_026476.1,6311782,6314327,-,protein_coding,uncharacterized protein
FGSG_10902,NC_026476.1,6314916,6316133,+,protein_coding,uncharacterized protein
FGSG_10901,NC_026476.1,6316474,6317079,-,protein_coding,uncharacterized protein
FGSG_10900,NC_026476.1,6317940,6318440,+,protein_coding,uncharacterized protein
FGSG_10899,NC_026476.1,6319802,6320613,-,protein_coding,uncharacterized protein
FGSG_10898,NC_026476.1,6321533,6322884,+,protein_coding,uncharacterized protein
FGSG_10897,NC_026476.1,6326834,6329194,-,protein_coding,uncharacterized protein
FGSG_10896,NC_026476.1,6329583,6331550,+,protein_coding,ATP-dependent rRNA helicase SPB4
FGSG_10895,NC_026476.1,6332364,6333752,+,protein_coding,uncharacterized protein
FGSG_10894,NC_026476.1,6334609,6338284,-,protein_coding,exportin-1
FGSG_10893,NC_026476.1,6339686,6341478,-,protein_coding,uncharacterized protein
FGSG_10892,NC_026476.1,6342168,6343232,-,protein_coding,uncharacterized protein
FGSG_13894,NC_026476.1,6343411,6343734,+,protein_coding,uncharacterized protein
FGSG_10891,NC_026476.1,6344630,6346725,+,protein_coding,uncharacterized protein
FGSG_13895,NC_026476.1,6347157,6347662,-,protein_coding,uncharacterized protein
FGSG_13896,NC_026476.1,6350014,6352483,-,protein_coding,uncharacterized protein
FGSG_13897,NC_026476.1,6352586,6354165,+,protein_coding,amino-acid permease inda1
FGSG_20782,NC_026476.1,6357361,6357441,-,tRNA,tRNA-Gly
FGSG_10890,NC_026476.1,6359291,6361667,+,protein_coding,uncharacterized protein
FGSG_13898,NC_026476.1,6370140,6370541,+,protein_coding,uncharacterized protein
FGSG_13899,NC_026476.1,6373263,6373619,+,protein_coding,uncharacterized protein
FGSG_10889,NC_026476.1,6375335,6379030,+,protein_coding,uncharacterized protein
FGSG_10888,NC_026476.1,6380094,6382227,-,protein_coding,uncharacterized protein
FGSG_10887,NC_026476.1,6384898,6386048,+,protein_coding,uncharacterized protein
FGSG_10886,NC_026476.1,6386716,6387075,+,protein_coding,uncharacterized protein
FGSG_10885,NC_026476.1,6388123,6389750,+,protein_coding,succinyl-CoA ligase beta-chain
FGSG_10884,NC_026476.1,6394328,6395411,+,protein_coding,uncharacterized protein
FGSG_10883,NC_026476.1,6395597,6396350,-,protein_coding,uncharacterized protein
FGSG_10882,NC_026476.1,6397203,6399654,+,protein_coding,uncharacterized protein
FGSG_10881,NC_026476.1,6400293,6401506,-,protein_coding,uncharacterized protein
FGSG_10880,NC_026476.1,6402102,6402909,+,protein_coding,uncharacterized protein
FGSG_10879,NC_026476.1,6403077,6404144,-,protein_coding,uncharacterized protein
FGSG_10878,NC_026476.1,6404647,6405819,-,protein_coding,uncharacterized protein
