XM_011317260.1	FGSG_11579
XM_011329544.1	FGSG_09838
XM_011329545.1	FGSG_09837
XM_011329546.1	FGSG_09836
XM_011329547.1	FGSG_09835
XM_011329548.1	FGSG_09834
XM_011329549.1	FGSG_09833
XM_011329550.1	FGSG_09832
XM_011329551.1	FGSG_09831
XM_011329552.1	FGSG_09830
XM_011329553.1	FGSG_09829
XM_011329554.1	FGSG_09828
XM_011329555.1	FGSG_09827
XM_011329556.1	FGSG_09826
XM_011329557.1	FGSG_09825
XM_011329558.1	FGSG_09824
XM_011329559.1	FGSG_13655
XM_011329560.1	FGSG_13654
XM_011329561.1	FGSG_13653
XM_011329562.1	FGSG_13652
XM_011329563.1	FGSG_09821
XM_011329564.1	FGSG_09820
XM_011329565.1	FGSG_09819
XM_011329566.1	FGSG_09818
XM_011329567.1	FGSG_09817
XM_011329568.1	FGSG_09816
XM_011329569.1	FGSG_09815
XM_011329570.1	FGSG_09814
XM_011329571.1	FGSG_09813
XM_011329572.1	FGSG_09812
XM_011329573.1	FGSG_09811
XM_011329574.1	FGSG_09810
XM_011329575.1	FGSG_09809
XM_011329576.1	FGSG_13651
XM_011329577.1	FGSG_13650
XM_011329578.1	FGSG_09807
XM_011329579.1	FGSG_09806
XM_011329580.1	FGSG_09805
XM_011329581.1	FGSG_13649
XM_011329582.1	FGSG_09804
XM_011329583.1	FGSG_09803
XM_011329584.1	FGSG_09802
XM_011329585.1	FGSG_09801
XM_011329586.1	FGSG_09800
XM_011329587.1	FGSG_09799
XM_011329588.1	FGSG_09798
XM_011329589.1	FGSG_13648
XM_011329590.1	FGSG_13647
XM_011329591.1	FGSG_13646
XM_011329592.1	FGSG_09796
XM_011329593.1	FGSG_09795
XM_011329594.1	FGSG_09794
XM_011329595.1	FGSG_09793
XM_011329596.1	FGSG_09792
XM_011329597.1	FGSG_09791
XM_011329598.1	FGSG_09790
XM_011329599.1	FGSG_09789
XM_011329600.1	FGSG_09788
XM_011329601.1	FGSG_09787
XM_011329602.1	FGSG_09786
XM_011329603.1	FGSG_09785
XM_011329604.1	FGSG_09784
XM_011329605.1	FGSG_09783
XM_011329606.1	FGSG_09782
XM_011329607.1	FGSG_09781
XM_011329608.1	FGSG_09780
XM_011329609.1	FGSG_13645
XM_011329610.1	FGSG_09779
XM_011329611.1	FGSG_09778
XM_011329612.1	FGSG_13644
XM_011329613.1	FGSG_13643
XM_011329614.1	FGSG_09777
XM_011329615.1	FGSG_13642
XM_011329616.1	FGSG_09776
XM_011329617.1	FGSG_09775
XM_011329618.1	FGSG_09774
XM_011329619.1	FGSG_09773
XM_011329620.1	FGSG_09772
XM_011329621.1	FGSG_13641
XM_011329622.1	FGSG_13640
XM_011329623.1	FGSG_09770
XM_011329624.1	FGSG_13639
XM_011329625.1	FGSG_13638
XM_011329626.1	FGSG_09768
XM_011329627.1	FGSG_09767
XM_011329628.1	FGSG_09766
XM_011329629.1	FGSG_09765
XM_011329630.1	FGSG_09759
XM_011329631.1	FGSG_09758
XM_011329632.1	FGSG_09757
XM_011329633.1	FGSG_09756
XM_011329634.1	FGSG_09755
XM_011329635.1	FGSG_09754
XM_011329636.1	FGSG_09753
XM_011329637.1	FGSG_09752
XM_011329638.1	FGSG_09751
XM_011329639.1	FGSG_09750
XM_011329640.1	FGSG_13637
XM_011329641.1	FGSG_09749
XM_011329642.1	FGSG_09748
XM_011329643.1	FGSG_09747
XM_011329644.1	FGSG_09746
XM_011329645.1	FGSG_13636
XM_011329646.1	FGSG_09745
XM_011329647.1	FGSG_09744
XM_011329648.1	FGSG_09743
XM_011329649.1	FGSG_09742
XM_011329650.1	FGSG_13635
XM_011329651.1	FGSG_09741
XM_011329652.1	FGSG_09740
XM_011329653.1	FGSG_13634
XM_011329654.1	FGSG_09764
XM_011329655.1	FGSG_09763
XM_011329656.1	FGSG_09762
XM_011329657.1	FGSG_09761
XM_011329658.1	FGSG_09760
XM_011329659.1	FGSG_13633
XM_011329660.1	FGSG_09739
XM_011329661.1	FGSG_13632
XM_011329662.1	FGSG_09738
XM_011329663.1	FGSG_09737
XM_011329664.1	FGSG_09736
XM_011329665.1	FGSG_09735
XM_011329666.1	FGSG_09734
XM_011329667.1	FGSG_09733
XM_011329668.1	FGSG_09732
XM_011329669.1	FGSG_09731
XM_011329670.1	FGSG_09730
XM_011329671.1	FGSG_09729
XM_011329672.1	FGSG_09728
XM_011329673.1	FGSG_09727
XM_011329674.1	FGSG_09726
XM_011329675.1	FGSG_09725
XM_011329676.1	FGSG_09724
XM_011329677.1	FGSG_09723
XM_011329678.1	FGSG_09722
XM_011329679.1	FGSG_09721
XM_011329680.1	FGSG_09720
XM_011329681.1	FGSG_09719
XM_011329682.1	FGSG_09718
XM_011329683.1	FGSG_09717
XM_011329684.1	FGSG_09716
XM_011329685.1	FGSG_09715
XM_011329686.1	FGSG_09713
XM_011329687.1	FGSG_09712
XM_011329689.1	FGSG_13630
XM_011329688.1	FGSG_13631
XM_011329690.1	FGSG_09710
XM_011329691.1	FGSG_13629
XM_011329692.1	FGSG_09709
XM_011329693.1	FGSG_13628
XM_011329694.1	FGSG_09708
XM_011329695.1	FGSG_09707
XM_011329696.1	FGSG_09706
XM_011329697.1	FGSG_13627
XM_011329698.1	FGSG_13626
XM_011329699.1	FGSG_09704
XM_011329700.1	FGSG_09703
XM_011329701.1	FGSG_09702
XM_011329702.1	FGSG_09701
XM_011329703.1	FGSG_09700
XM_011329704.1	FGSG_09699
XM_011329705.1	FGSG_09698
XM_011329706.1	FGSG_09697
XM_011329707.1	FGSG_09696
XM_011329708.1	FGSG_09695
XM_011329709.1	FGSG_09694
XM_011329710.1	FGSG_09693
XM_011329711.1	FGSG_09692
XM_011329712.1	FGSG_09691
XM_011329713.1	FGSG_09690
XM_011329714.1	FGSG_09689
XM_011329715.1	FGSG_09688
XM_011329716.1	FGSG_09687
XM_011329717.1	FGSG_09686
XM_011329718.1	FGSG_09685
XM_011329719.1	FGSG_09684
XM_011329720.1	FGSG_09683
XM_011329721.1	FGSG_09682
XM_011329722.1	FGSG_09681
XM_011329723.1	FGSG_09680
XM_011329724.1	FGSG_09679
XM_011329725.1	FGSG_09678
XM_011329726.1	FGSG_09677
XM_011329727.1	FGSG_13625
XM_011329728.1	FGSG_13624
XM_011329729.1	FGSG_09675
XM_011329730.1	FGSG_09674
XM_011329731.1	FGSG_09673
XM_011329732.1	FGSG_09672
XM_011329733.1	FGSG_09671
XM_011329734.1	FGSG_09670
XM_011329735.1	FGSG_09669
XM_011329736.1	FGSG_09668
XM_011329737.1	FGSG_09667
XM_011329738.1	FGSG_09666
XM_011329739.1	FGSG_09665
XM_011329740.1	FGSG_13623
XM_011329741.1	FGSG_13622
XM_011329742.1	FGSG_09663
gnl|WGS:AACM|mrna_FGSG_13621T0	FGSG_13621
XM_011329743.1	FGSG_13620
XM_011329744.1	FGSG_09662
XM_011329745.1	FGSG_09661
XM_011329746.1	FGSG_09660
XM_011329747.1	FGSG_09659
XM_011329748.1	FGSG_13619
XM_011329749.1	FGSG_13618
XM_011329750.1	FGSG_09654
XM_011329751.1	FGSG_09653
XM_011329752.1	FGSG_13617
XM_011329753.1	FGSG_13616
XM_011329754.1	FGSG_09651
XM_011329755.1	FGSG_09650
XM_011329756.1	FGSG_09649
unassigned_transcript_287	FGSG_20742
XM_011329757.1	FGSG_09648
XM_011329758.1	FGSG_09647
unassigned_transcript_288	FGSG_20741
XM_011329759.1	FGSG_09646
XM_011329760.1	FGSG_09645
XM_011329761.1	FGSG_09644
XM_011329762.1	FGSG_09643
XM_011329763.1	FGSG_09642
XM_011329764.1	FGSG_09641
XM_011329765.1	FGSG_09640
XM_011329766.1	FGSG_13615
XM_011329767.1	FGSG_09639
XM_011329768.1	FGSG_09638
XM_011329769.1	FGSG_09637
XM_011329770.1	FGSG_09636
XM_011329771.1	FGSG_09635
XM_011329772.1	FGSG_09634
XM_011329773.1	FGSG_09633
XM_011329774.1	FGSG_09632
XM_011329775.1	FGSG_09631
XM_011329776.1	FGSG_09630
XM_011329777.1	FGSG_09629
XM_011329778.1	FGSG_09628
XM_011329779.1	FGSG_09627
XM_011329780.1	FGSG_09626
unassigned_transcript_289	FGSG_20740
XM_011329781.1	FGSG_09625
XM_011329782.1	FGSG_09624
XM_011329783.1	FGSG_09623
XM_011329784.1	FGSG_09622
XM_011329785.1	FGSG_09621
XM_011329786.1	FGSG_09620
XM_011329787.1	FGSG_09619
XM_011329788.1	FGSG_09618
XM_011329789.1	FGSG_09617
XM_011329790.1	FGSG_09616
XM_011329791.1	FGSG_09615
XM_011329792.1	FGSG_09614
XM_011329793.1	FGSG_09613
XM_011329794.1	FGSG_09612
XM_011329795.1	FGSG_09611
unassigned_transcript_290	FGSG_20739
XM_011329796.1	FGSG_09610
XM_011329797.1	FGSG_09609
XM_011329798.1	FGSG_09608
XM_011329799.1	FGSG_09607
XM_011329800.1	FGSG_09606
XM_011329801.1	FGSG_09605
XM_011329802.1	FGSG_13614
XM_011329803.1	FGSG_09604
XM_011329804.1	FGSG_13613
XM_011329805.1	FGSG_13612
XM_011329806.1	FGSG_09602
XM_011329807.1	FGSG_09601
XM_011329808.1	FGSG_09600
XM_011329809.1	FGSG_09599
XM_011329810.1	FGSG_09598
XM_011329811.1	FGSG_09597
XM_011329812.1	FGSG_09596
XM_011329813.1	FGSG_09595
XM_011329814.1	FGSG_09594
XM_011329815.1	FGSG_09593
XM_011329816.1	FGSG_09592
XM_011329817.1	FGSG_09591
XM_011329818.1	FGSG_09590
XM_011329819.1	FGSG_09589
XM_011329820.1	FGSG_13611
XM_011329821.1	FGSG_13610
XM_011329822.1	FGSG_09587
XM_011329823.1	FGSG_09586
XM_011329824.1	FGSG_09585
XM_011329825.1	FGSG_09584
XM_011329826.1	FGSG_09583
XM_011329827.1	FGSG_09582
XM_011329828.1	FGSG_09581
XM_011329829.1	FGSG_09580
XM_011329830.1	FGSG_09579
XM_011329831.1	FGSG_09578
XM_011329832.1	FGSG_09577
XM_011329833.1	FGSG_09576
XM_011329834.1	FGSG_09575
XM_011329835.1	FGSG_09574
XM_011329836.1	FGSG_09573
XM_011329837.1	FGSG_09572
XM_011329838.1	FGSG_09571
XM_011329839.1	FGSG_09570
unassigned_transcript_291	FGSG_20738
XM_011329840.1	FGSG_09569
XM_011329841.1	FGSG_09568
XM_011329842.1	FGSG_09567
XM_011329843.1	FGSG_09566
XM_011329844.1	FGSG_09565
XM_011329845.1	FGSG_09564
XM_011329846.1	FGSG_09563
XM_011329847.1	FGSG_09562
XM_011329848.1	FGSG_13609
XM_011329849.1	FGSG_09560
XM_011329850.1	FGSG_13608
XM_011329851.1	FGSG_13607
XM_011329852.1	FGSG_13606
XM_011329853.1	FGSG_09558
XM_011329854.1	FGSG_09557
XM_011329855.1	FGSG_09556
XM_011329856.1	FGSG_13605
XM_011329857.1	FGSG_09555
XM_011329858.1	FGSG_09554
XM_011329859.1	FGSG_09553
XM_011329860.1	FGSG_09552
XM_011329861.1	FGSG_09551
unassigned_transcript_292	FGSG_20737
XM_011329862.1	FGSG_09550
XM_011329863.1	FGSG_09549
XM_011329864.1	FGSG_13604
XM_011329865.1	FGSG_09548
XM_011329866.1	FGSG_13603
XM_011329867.1	FGSG_09547
XM_011329868.1	FGSG_09546
XM_011329869.1	FGSG_09545
XM_011329870.1	FGSG_09544
XM_011329871.1	FGSG_09543
XM_011329872.1	FGSG_09542
XM_011329873.1	FGSG_09541
XM_011329874.1	FGSG_09540
XM_011329875.1	FGSG_09539
XM_011329876.1	FGSG_09538
XM_011329877.1	FGSG_13602
XM_011329878.1	FGSG_09537
XM_011329879.1	FGSG_09536
XM_011329880.1	FGSG_09535
XM_011329881.1	FGSG_09534
XM_011329882.1	FGSG_09533
XM_011329883.1	FGSG_09532
XM_011329884.1	FGSG_09531
XM_011329885.1	FGSG_09530
XM_011329886.1	FGSG_09529
XM_011329887.1	FGSG_09528
XM_011329888.1	FGSG_09527
XM_011329889.1	FGSG_09526
XM_011329890.1	FGSG_09525
XM_011329891.1	FGSG_09524
XM_011329892.1	FGSG_09523
XM_011329893.1	FGSG_09522
XM_011329894.1	FGSG_13601
XM_011329895.1	FGSG_09521
XM_011329896.1	FGSG_09520
XM_011329897.1	FGSG_09519
XM_011329898.1	FGSG_09518
XM_011329899.1	FGSG_09517
XM_011329900.1	FGSG_09516
XM_011329901.1	FGSG_09515
XM_011329902.1	FGSG_09514
XM_011329903.1	FGSG_09513
XM_011329904.1	FGSG_09512
XM_011329905.1	FGSG_09511
XM_011329906.1	FGSG_09510
XM_011329907.1	FGSG_09509
XM_011329908.1	FGSG_09508
XM_011329909.1	FGSG_09507
XM_011329910.1	FGSG_13600
XM_011329911.1	FGSG_09506
XM_011329912.1	FGSG_09505
XM_011329913.1	FGSG_09504
XM_011329914.1	FGSG_09503
XM_011329915.1	FGSG_09502
XM_011329916.1	FGSG_09501
XM_011329917.1	FGSG_09500
XM_011329918.1	FGSG_09499
XM_011329919.1	FGSG_09498
XM_011329920.1	FGSG_09497
XM_011329921.1	FGSG_09496
XM_011329922.1	FGSG_09495
XM_011329923.1	FGSG_13599
XM_011329924.1	FGSG_13598
XM_011329925.1	FGSG_09494
XM_011329926.1	FGSG_09493
XM_011329927.1	FGSG_09492
XM_011329928.1	FGSG_13597
XM_011329929.1	FGSG_09491
XM_011329930.1	FGSG_13596
XM_011329931.1	FGSG_09490
XM_011329932.1	FGSG_09489
XM_011329933.1	FGSG_09488
XM_011329934.1	FGSG_09487
XM_011329935.1	FGSG_09486
XM_011329936.1	FGSG_09485
XM_011329937.1	FGSG_09484
XM_011329938.1	FGSG_09483
XM_011329939.1	FGSG_09482
XM_011329940.1	FGSG_09481
XM_011329941.1	FGSG_09480
XM_011329942.1	FGSG_09479
XM_011329943.1	FGSG_09478
XM_011329944.1	FGSG_09477
XM_011329945.1	FGSG_09476
XM_011329946.1	FGSG_09475
XM_011329947.1	FGSG_09474
XM_011329948.1	FGSG_09473
XM_011329949.1	FGSG_13595
XM_011329950.1	FGSG_09471
XM_011329951.1	FGSG_09470
XM_011329952.1	FGSG_09469
unassigned_transcript_293	FGSG_20736
unassigned_transcript_294	FGSG_20735
XM_011329953.1	FGSG_09468
XM_011329954.1	FGSG_13594
XM_011329955.1	FGSG_13593
XM_011329956.1	FGSG_09467
XM_011329957.1	FGSG_09466
XM_011329958.1	FGSG_09465
XM_011329959.1	FGSG_09464
XM_011329960.1	FGSG_09463
XM_011329961.1	FGSG_13592
XM_011329962.1	FGSG_09462
XM_011329963.1	FGSG_09461
XM_011329964.1	FGSG_09460
XM_011329965.1	FGSG_09459
XM_011329966.1	FGSG_09458
XM_011329967.1	FGSG_09457
XM_011329968.1	FGSG_09456
unassigned_transcript_295	FGSG_20734
XM_011329969.1	FGSG_13591
XM_011329970.1	FGSG_09455
XM_011329971.1	FGSG_09454
XM_011329972.1	FGSG_13590
XM_011329973.1	FGSG_13589
XM_011329974.1	FGSG_13588
XM_011329975.1	FGSG_09453
XM_011329976.1	FGSG_13587
XM_011329977.1	FGSG_13586
XM_011329978.1	FGSG_09451
XM_011329979.1	FGSG_09450
XM_011329980.1	FGSG_09449
unassigned_transcript_296	FGSG_20733
XM_011329981.1	FGSG_09448
unassigned_transcript_297	FGSG_20732
XM_011329982.1	FGSG_13585
XM_011329983.1	FGSG_13584
XM_011329984.1	FGSG_09446
XM_011329985.1	FGSG_09445
XM_011329986.1	FGSG_09444
XM_011329987.1	FGSG_09443
XM_011329988.1	FGSG_09442
XM_011329989.1	FGSG_09441
XM_011329990.1	FGSG_09440
unassigned_transcript_298	FGSG_20731
XM_011329991.1	FGSG_13583
XM_011329992.1	FGSG_13582
XM_011329993.1	FGSG_13581
XM_011329994.1	FGSG_11638
XM_011329995.1	FGSG_13580
XM_011329996.1	FGSG_09439
XM_011329997.1	FGSG_09438
XM_011329998.1	FGSG_09437
XM_011329999.1	FGSG_09436
XM_011330000.1	FGSG_09435
XM_011330001.1	FGSG_09434
XM_011330002.1	FGSG_09433
XM_011330003.1	FGSG_09432
XM_011330004.1	FGSG_09431
XM_011330005.1	FGSG_09430
XM_011330006.1	FGSG_09429
XM_011330007.1	FGSG_09428
XM_011330008.1	FGSG_09427
XM_011330009.1	FGSG_13579
XM_011330010.1	FGSG_13578
XM_011330011.1	FGSG_13577
XM_011330012.1	FGSG_13576
XM_011330013.1	FGSG_09425
XM_011330014.1	FGSG_09424
XM_011330015.1	FGSG_09423
XM_011330016.1	FGSG_09422
XM_011330017.1	FGSG_09421
XM_011330018.1	FGSG_09420
XM_011330019.1	FGSG_09419
XM_011330020.1	FGSG_09418
XM_011330021.1	FGSG_09417
XM_011330022.1	FGSG_09416
XM_011330023.1	FGSG_13575
XM_011330024.1	FGSG_13574
XM_011330025.1	FGSG_09414
XM_011330026.1	FGSG_09413
XM_011330027.1	FGSG_09412
XM_011330028.1	FGSG_13573
XM_011330029.1	FGSG_13572
XR_893045.1	FGSG_20062
XM_011330030.1	FGSG_09411
XM_011330031.1	FGSG_13571
XM_011330032.1	FGSG_09410
XM_011330033.1	FGSG_09409
XM_011330034.1	FGSG_09408
XM_011330035.1	FGSG_09407
XM_011330036.1	FGSG_09406
XM_011330037.1	FGSG_13570
XM_011330038.1	FGSG_13569
XM_011330039.1	FGSG_09404
XM_011330040.1	FGSG_09403
XM_011330041.1	FGSG_09402
XM_011330042.1	FGSG_09401
XM_011330043.1	FGSG_09400
XM_011330044.1	FGSG_09399
XM_011330045.1	FGSG_09398
XM_011330046.1	FGSG_09397
XM_011330047.1	FGSG_09396
XM_011330048.1	FGSG_09395
XM_011330049.1	FGSG_09394
XM_011330050.1	FGSG_09393
XM_011330051.1	FGSG_09392
XM_011330052.1	FGSG_09391
XM_011330053.1	FGSG_09390
XM_011330054.1	FGSG_09389
XM_011330055.1	FGSG_09388
XM_011330056.1	FGSG_09387
XM_011330057.1	FGSG_09386
XM_011330058.1	FGSG_09385
XM_011330059.1	FGSG_09384
XM_011330060.1	FGSG_09383
XM_011330061.1	FGSG_09382
XM_011330062.1	FGSG_09381
XM_011330063.1	FGSG_09380
XM_011330064.1	FGSG_09379
XM_011330065.1	FGSG_09378
XM_011330066.1	FGSG_09377
XM_011330067.1	FGSG_09376
XM_011330068.1	FGSG_09375
XM_011330069.1	FGSG_09374
XM_011330070.1	FGSG_09373
XM_011330071.1	FGSG_09372
XM_011330072.1	FGSG_09371
XM_011330073.1	FGSG_09370
XM_011330074.1	FGSG_09369
XM_011330075.1	FGSG_09368
XM_011330076.1	FGSG_09367
XM_011330077.1	FGSG_09366
unassigned_transcript_299	FGSG_20730
XM_011330078.1	FGSG_09365
XM_011330079.1	FGSG_09364
XM_011330080.1	FGSG_09363
XM_011330081.1	FGSG_09362
XM_011330082.1	FGSG_09361
XM_011330083.1	FGSG_09360
XM_011330084.1	FGSG_09359
XM_011330085.1	FGSG_09358
XM_011330086.1	FGSG_09357
XM_011330087.1	FGSG_09356
XM_011330088.1	FGSG_09354
XM_011330089.1	FGSG_13568
XM_011330090.1	FGSG_13567
XM_011330091.1	FGSG_09353
XM_011330092.1	FGSG_09352
XM_011330093.1	FGSG_09351
XM_011330094.1	FGSG_09350
XM_011330095.1	FGSG_09349
XM_011330096.1	FGSG_09348
XM_011330097.1	FGSG_09347
XM_011330098.1	FGSG_09346
XM_011330099.1	FGSG_09345
XM_011330100.1	FGSG_13566
XM_011330101.1	FGSG_11624
XM_011330102.1	FGSG_13564
XM_011330103.1	FGSG_09344
XM_011330104.1	FGSG_09343
XM_011330105.1	FGSG_09342
XM_011330106.1	FGSG_13563
XM_011330107.1	FGSG_09341
XM_011330108.1	FGSG_09340
XM_011330109.1	FGSG_09339
XM_011330110.1	FGSG_09338
XM_011330111.1	FGSG_13562
XM_011330112.1	FGSG_09337
XM_011330113.1	FGSG_09336
XM_011330114.1	FGSG_13561
XM_011330115.1	FGSG_13560
XM_011330116.1	FGSG_09335
unassigned_transcript_300	FGSG_20729
XM_011330117.1	FGSG_09334
XM_011330118.1	FGSG_13559
XM_011330119.1	FGSG_09333
XM_011330120.1	FGSG_09332
XM_011330121.1	FGSG_09331
XM_011330122.1	FGSG_13558
XM_011330123.1	FGSG_09330
XM_011330124.1	FGSG_09329
XM_011330125.1	FGSG_09328
XM_011330126.1	FGSG_13557
XM_011330127.1	FGSG_09327
XM_011330128.1	FGSG_09326
XM_011330129.1	FGSG_09325
XM_011330130.1	FGSG_09324
XM_011330131.1	FGSG_09323
XM_011330132.1	FGSG_09322
XM_011330133.1	FGSG_09321
XM_011330134.1	FGSG_13556
XM_011330135.1	FGSG_13555
XM_011330136.1	FGSG_13554
XM_011330137.1	FGSG_09319
XM_011330138.1	FGSG_13553
XM_011330139.1	FGSG_09318
XM_011330140.1	FGSG_09317
XM_011330141.1	FGSG_09316
XM_011330142.1	FGSG_09315
XM_011330143.1	FGSG_13552
XM_011330144.1	FGSG_13551
XM_011330145.1	FGSG_09313
XM_011330146.1	FGSG_09312
XM_011330147.1	FGSG_13550
XM_011330148.1	FGSG_09311
XM_011330149.1	FGSG_09310
XM_011330150.1	FGSG_09309
XM_011330151.1	FGSG_09308
XM_011330152.1	FGSG_09307
XM_011330153.1	FGSG_09306
XM_011330154.1	FGSG_09305
XM_011330155.1	FGSG_09304
XM_011330156.1	FGSG_09303
XM_011330157.1	FGSG_09302
XM_011330158.1	FGSG_09301
XM_011330159.1	FGSG_09300
XM_011330160.1	FGSG_13549
XM_011330161.1	FGSG_09299
XM_011330162.1	FGSG_09298
XM_011330163.1	FGSG_09297
XM_011330164.1	FGSG_13548
XM_011330165.1	FGSG_09296
XM_011330166.1	FGSG_09295
XM_011330167.1	FGSG_09294
XM_011330168.1	FGSG_09293
XM_011330169.1	FGSG_13547
XM_011330170.1	FGSG_13546
XM_011330171.1	FGSG_09291
XM_011330172.1	FGSG_09290
XM_011330173.1	FGSG_09289
XM_011330174.1	FGSG_13545
XM_011330175.1	FGSG_09288
XM_011330176.1	FGSG_09287
XM_011330177.1	FGSG_09286
XM_011330178.1	FGSG_09285
XM_011330179.1	FGSG_09284
XM_011330180.1	FGSG_13544
XM_011330181.1	FGSG_13543
XM_011330182.1	FGSG_09282
XM_011330183.1	FGSG_09281
XM_011330184.1	FGSG_09280
XM_011330185.1	FGSG_09279
XM_011330186.1	FGSG_09278
XM_011330187.1	FGSG_13542
XM_011330188.1	FGSG_09277
XM_011330189.1	FGSG_09276
XM_011330190.1	FGSG_09275
XM_011330191.1	FGSG_09274
XM_011330192.1	FGSG_13541
XM_011330193.1	FGSG_13540
XM_011330194.1	FGSG_09272
XM_011330195.1	FGSG_09271
XM_011330196.1	FGSG_09270
XM_011330197.1	FGSG_09269
XM_011330198.1	FGSG_09268
XM_011330199.1	FGSG_09267
XM_011330200.1	FGSG_09266
XM_011330201.1	FGSG_09265
XM_011330202.1	FGSG_09264
XM_011330203.1	FGSG_09263
XM_011330204.1	FGSG_09262
XM_011330205.1	FGSG_09261
XM_011330206.1	FGSG_09260
XM_011330207.1	FGSG_09259
XM_011330208.1	FGSG_09258
XM_011330209.1	FGSG_13539
XM_011330210.1	FGSG_09257
XM_011330211.1	FGSG_09256
XM_011330212.1	FGSG_09255
XM_011330213.1	FGSG_09254
XM_011330214.1	FGSG_09253
XM_011330215.1	FGSG_09252
XM_011330216.1	FGSG_09251
XM_011330217.1	FGSG_09250
XM_011330218.1	FGSG_13538
XM_011330219.1	FGSG_09249
XM_011330220.1	FGSG_09248
XM_011330221.1	FGSG_09247
XM_011330222.1	FGSG_09246
XM_011330223.1	FGSG_13537
XM_011330224.1	FGSG_13536
XM_011330225.1	FGSG_09245
XM_011330226.1	FGSG_09244
XM_011330227.1	FGSG_09243
XM_011330228.1	FGSG_13535
XM_011330229.1	FGSG_13534
XM_011330230.1	FGSG_09241
XM_011330231.1	FGSG_09240
XM_011330232.1	FGSG_13533
XM_011330233.1	FGSG_09239
XM_011330234.1	FGSG_09238
XM_011330235.1	FGSG_13532
XM_011330236.1	FGSG_09237
XM_011330237.1	FGSG_09236
XM_011330238.1	FGSG_09235
XM_011330239.1	FGSG_09234
XM_011330240.1	FGSG_09233
XM_011330241.1	FGSG_09232
XM_011330242.1	FGSG_09231
XM_011330243.1	FGSG_09230
XM_011330244.1	FGSG_09229
XM_011330245.1	FGSG_09228
XM_011330246.1	FGSG_09227
XM_011330247.1	FGSG_09226
XM_011330248.1	FGSG_09225
unassigned_transcript_301	FGSG_20728
XR_893046.1	FGSG_20061
XM_011330249.1	FGSG_09224
XM_011330250.1	FGSG_09223
XM_011330251.1	FGSG_09222
XM_011330252.1	FGSG_09221
XM_011330253.1	FGSG_09220
XM_011330254.1	FGSG_09219
XM_011330255.1	FGSG_09218
XM_011330256.1	FGSG_09217
XM_011330257.1	FGSG_09216
XM_011330258.1	FGSG_09215
XM_011330259.1	FGSG_09214
XM_011330260.1	FGSG_09213
XM_011330261.1	FGSG_09212
XM_011330262.1	FGSG_09211
XM_011330263.1	FGSG_13531
XM_011330264.1	FGSG_09210
XM_011330265.1	FGSG_09209
XM_011330266.1	FGSG_09208
XM_011330267.1	FGSG_09207
XM_011330268.1	FGSG_09206
XM_011330269.1	FGSG_09205
XM_011330270.1	FGSG_09204
unassigned_transcript_302	FGSG_20727
XM_011330271.1	FGSG_09203
XM_011330272.1	FGSG_13530
XM_011330273.1	FGSG_09202
XM_011330274.1	FGSG_09201
XM_011330275.1	FGSG_09200
XM_011330276.1	FGSG_09199
XM_011330277.1	FGSG_09198
XM_011330278.1	FGSG_13529
XM_011330279.1	FGSG_13528
XM_011330280.1	FGSG_09197
XM_011330281.1	FGSG_09196
unassigned_transcript_303	FGSG_20726
XM_011330282.1	FGSG_09195
XM_011330283.1	FGSG_09194
unassigned_transcript_304	FGSG_20725
XM_011330284.1	FGSG_09193
XM_011330285.1	FGSG_09192
XM_011330286.1	FGSG_09191
XM_011330287.1	FGSG_09190
XM_011330288.1	FGSG_09189
XM_011330289.1	FGSG_09188
XM_011330290.1	FGSG_09187
XM_011330291.1	FGSG_09186
XM_011330292.1	FGSG_09185
XM_011330293.1	FGSG_09184
XM_011330294.1	FGSG_09183
XM_011330295.1	FGSG_09182
XM_011330296.1	FGSG_13527
XM_011330297.1	FGSG_09181
XM_011330298.1	FGSG_09180
XM_011330299.1	FGSG_09179
XM_011330300.1	FGSG_09178
XM_011330301.1	FGSG_09177
XM_011330302.1	FGSG_09176
XM_011330303.1	FGSG_13526
XM_011330304.1	FGSG_09175
XM_011330305.1	FGSG_13525
XM_011330306.1	FGSG_09174
XM_011330307.1	FGSG_09173
XM_011330308.1	FGSG_09172
XM_011330309.1	FGSG_09171
XM_011330310.1	FGSG_09170
XM_011330311.1	FGSG_09169
XR_893047.1	FGSG_20060
unassigned_transcript_305	FGSG_20724
XM_011330312.1	FGSG_09168
XM_011330313.1	FGSG_09167
XM_011330314.1	FGSG_09166
XM_011330315.1	FGSG_09165
XM_011330316.1	FGSG_09164
XM_011330317.1	FGSG_13524
XM_011330318.1	FGSG_09163
XM_011330319.1	FGSG_09162
XM_011330320.1	FGSG_13523
XM_011330321.1	FGSG_09161
XM_011330322.1	FGSG_09160
XM_011330323.1	FGSG_13522
XM_011330324.1	FGSG_09159
XM_011330325.1	FGSG_09158
XM_011330326.1	FGSG_09157
XM_011330327.1	FGSG_09156
XM_011330328.1	FGSG_09155
unassigned_transcript_306	FGSG_20723
XM_011330329.1	FGSG_09154
XM_011330330.1	FGSG_13521
XM_011330331.1	FGSG_09153
XM_011330332.1	FGSG_09152
XM_011330333.1	FGSG_09151
XM_011330334.1	FGSG_09150
XM_011330335.1	FGSG_09149
XM_011330336.1	FGSG_09148
XM_011330337.1	FGSG_09147
XM_011330338.1	FGSG_09146
